product_title,product_rating,log_total_reviews,log_purchased_last_month,is_sponsored,buy_box_availability,has_coupon,discount_percentage,product_category,brand_cat,is_high_end,spec_ram_gb,spec_storage_gb,spec_screen_inch,spec_power_w,spec_pack_count,spec_resolution_cat,spec_refresh_rate_hz,spec_ram_speed_mhz,log_original_price,is_best_seller,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99
Nikon AF-S DX NIKKOR 55-300mm f/4.5-5.6G ED Vibration Reduction Zoom Lens with Auto Focus for Nikon DSLR Cameras,4.5,5.8805329864007,3.9318256327243257,Organic,0,0,0.0,Cameras & Photography,NIKON,0,,,,,,,,,5.7037491407673,No Badge,-0.00096802413,-0.016164914,-0.034588456,0.01592645,-0.06140949,0.012478173,-0.0030558333,-0.023026064,0.00037951022,0.023936123,0.028953284,-0.009374425,-0.010409348,0.017385483,-0.008201942,-0.024867563,-0.024157997,-0.025244493,-0.004188925,0.008086477,-0.016379373,-0.005279646,-0.012355853,-0.015930109,-0.013545178,0.0028997585,0.006880574,0.009279273,-0.008550629,0.015871128,0.017943436,0.009190869,-0.010512706,0.0056351554,0.020458516,-0.0110934,-0.014000611,-0.000577623,-0.0015239306,-0.0027699992,0.017128494,0.0048775226,0.002722498,0.0058365604,-0.009719834,0.028343078,-0.0030233562,-0.012790423,0.0027033342,0.011508919,-0.011329918,-0.013489524,-0.027089957,0.019019462,-0.004254697,-0.0067404583,0.013495458,-0.0056397095,0.013464676,-0.008203179,-0.018222243,0.020816868,-0.010278749,-0.0011417046,0.01989391,-0.0077347555,-0.00561388,0.006157499,-0.018863032,0.0018242514,-0.014228011,-0.007747595,0.0057463255,0.005856825,-0.0013513956,-0.0041963886,0.019990625,0.006754255,0.0021530837,-0.0026852796,0.020022202,0.0031576965,0.0056577967,0.0007475696,0.013744126,-0.020407451,-0.001456324,-0.0061243568,0.0016366132,-0.0009853304,0.005956905,-0.0012670271,-0.01711823,0.0032785935,-0.00075169094,-0.02336664,-0.011265628,0.006483175,-0.0007234048,-0.0072591957
"Kate Collapsible Pop-Up Backdrop for Self-Tape Auditions, Professional Headshots, Video Conferencing & Live Streaming - Portable Photography Background (5'x6.5' / 1.5x2m, Blue/Gray)",4.5,4.867534450455582,5.303304908059076,Organic,1,0,0.0,Small Gadget Accessories (Cases & Protectors),OTHER,0,,,,,,,,,3.931629535067065,No Badge,-0.028731272,-0.0056577027,-0.0079802275,0.030425087,-0.011088356,-0.0010439754,-0.008143656,-0.02159442,0.007522043,-0.021619856,-0.0041605383,-0.04627669,-0.03472601,0.017210245,0.009867489,0.014761657,0.021585375,0.026020959,0.017945014,0.0006922316,0.016048303,0.015332972,0.019911978,-0.012212411,-0.005533248,0.02167622,-0.036141075,-0.015213564,0.006272018,-0.01902147,-0.007374944,0.0027656779,0.010640563,-0.017727878,-0.0066399304,-0.0024346858,-0.007355042,0.012818362,0.01427969,0.0032533854,-0.011844453,0.004891618,0.0009136535,-0.0043809274,-0.0036389004,0.022885825,0.0037595034,0.003565468,0.023276258,0.01444364,0.00671878,-0.0043455325,-0.023270734,0.00422626,3.3657998e-06,0.008925501,-0.017134404,-0.023261573,0.0012062686,-0.0023521334,-0.0010807589,0.0061403345,0.015724868,-0.00804881,-0.0006658619,-0.005376602,-0.009333404,0.0036509465,-0.011498128,0.0043641655,1.3265759e-05,0.0034137405,0.0011606496,0.008498266,0.00028685853,-0.012713861,-0.0052862726,0.0017455854,0.003601022,0.003228439,-0.0123043135,0.004017514,-0.011725589,0.007304513,0.008517561,-0.0078083863,0.004029628,-0.012837237,-0.0017757006,-0.007811381,-0.0032281484,0.0030289367,-0.007157798,0.010650215,0.0068179127,0.0115799345,-0.007487785,0.001034501,-0.005418051,-0.0083948895
"Linksys Multi-gig Micro Mesh WiFi 6 System | Connect 100+ Devices | Up to 5,000 Sq Ft | Speeds of up to 3.0 Gbps | 3Pk | No App Required | 2024 Release",3.9,5.236441962829949,4.61512051684126,Organic,1,0,0.06,Networking,OTHER,0,,,,,,,,,4.8519521358677,No Badge,0.0033653527,-0.0174466,0.019752622,0.01183404,0.04426232,-0.012461126,0.011487842,0.003605418,-0.018448763,0.028063208,-0.031755336,-0.008447662,-0.05194091,0.005066514,0.037279025,0.003535937,-0.011446685,0.02078309,0.00026295334,-2.2284687e-05,-0.018105144,-0.019098887,-0.027550012,0.0021354333,-0.026416019,0.011000395,-0.011446569,-0.005704101,0.0069457293,-0.0107018985,0.01317355,-0.020908779,0.008501283,0.03408097,0.0061765425,0.0041353013,0.0040244493,-0.0008475203,0.0034619793,0.0129880905,-0.013268118,0.0068255346,0.009024542,-0.008366155,0.0015195063,-0.009560301,-0.019278629,0.02763713,0.025164224,0.008917216,-0.009697743,-0.007105984,0.002909135,0.0056805834,-0.026739648,0.0020155776,0.0085792,-0.002131693,-0.0069095013,-0.0009388998,0.0016307347,0.0038781408,0.0066415016,0.015341036,-0.0018681108,0.012563391,-0.0021015275,0.0004801564,-0.00059978734,0.010604386,0.012707684,-0.011350238,-0.0074937446,0.016472656,-0.013620376,-0.027286068,0.010882752,0.0061194953,0.007977553,-0.0036251415,0.0039758086,0.0021091613,0.0018384466,-0.0015954182,0.008654763,-0.0019947079,0.003815487,-0.0007704031,-0.0072263572,-0.0022900463,0.0031946022,-0.008302808,0.005734849,-0.005778834,-0.0029360708,-0.0071784696,-0.0077904016,-0.00546345,0.011801114,0.004942259
"Quality Park #8 5/8 Double-Window Security Envelopes, Self-Sealing, Tamper Evident, For Checks, Payroll, 24 lb White Wove, 3-5/8 x 8-5/8 Inches, 500/Box (QUA67539)",4.6,4.795790545596741,5.303304908059076,Organic,1,0,0.05,"Office Supplies, Ink & Toner",OTHER,0,,,8.0,,,,,,4.025173103360802,No Badge,-0.055593386,0.015893593,0.0005013943,0.03346561,-0.0003426224,-0.027485847,-0.0004658401,-0.007605538,0.022221997,-0.008088931,-0.023197286,-0.013254613,-0.004363373,0.000101178885,0.010444626,0.018069703,-0.002753146,-0.001469925,0.024705611,-0.008261265,0.008268012,-0.012242331,0.007860851,-0.02826867,-0.003538929,-0.016742826,-0.006027013,0.01604021,0.0016113073,0.01064156,-0.00846665,-0.0060441196,0.007955828,-0.011879519,-0.003911939,0.015144661,-0.01048439,0.0014633443,0.028215146,0.010904107,0.01546955,0.010332107,-0.0029428527,-0.0026494982,-0.0003131912,0.0025041401,-0.019521082,-0.0013734251,-0.012314022,0.019260094,0.0065216227,-0.003161583,-0.010574556,0.0072591547,-0.00096351653,0.0029832572,-0.008922428,0.0037351493,-0.0052062497,-0.007776588,-0.0008873269,0.013441855,-0.0025193142,-0.0040026214,-0.0062798634,0.0016426845,-0.004515987,0.0008775294,0.009499887,0.0020460198,0.00025582314,0.0009980006,-0.010185147,-0.011966497,-0.0038230969,-0.017712388,-0.0036588768,-0.00908927,0.010083221,-0.0042039827,0.0005910881,-0.0045648925,0.00060810056,-0.012711766,0.00304366,0.001249858,-0.01042103,-0.009271586,-0.0043731853,-0.0015821257,-0.0015436951,0.025097504,-0.0048833108,0.0063395416,0.016926842,-0.009091629,0.007123621,-1.856964e-05,-0.014495524,0.004008634
"UGREEN Bidirectional USB C to DisplayPort 1.4 Cable 8K@60Hz 4K@240Hz DisplayPort to USB C Thunderbolt 4 Cord Alu Braided Compatible iPhone 16 Pro Max, Galaxy S25, MacBook Pro/Air, iPad, XPS 17, 6.6FT",4.5,5.765191102784844,5.707110264748875,Organic,0,0,0.1,Computer Peripherals,UGREEN,1,,,,,,,,,3.4008639927609177,No Badge,0.009551153,-0.0011467189,0.013335228,0.039768264,0.038731873,0.021367699,-0.041887708,-0.008945018,-0.030099377,-0.026413321,0.010450251,0.016433388,0.0015224963,-0.008670151,-0.032804996,0.003278363,-0.029300041,-0.006014146,0.014612369,-0.011691645,0.0017261263,-0.005014487,-0.008532137,-0.016670197,-0.002831012,0.006776262,0.0070349462,-0.003960721,0.012655601,0.00015162677,0.0048797103,-0.0023628771,-0.0022552852,-0.013756514,-0.015210461,0.015102901,0.009075621,0.0062794443,-0.012772605,-0.0077683795,0.0052637486,0.0028140796,0.012597196,-0.0007437719,-0.0065842723,0.009015121,-0.0017854013,-0.002054248,0.002712776,-0.0056021363,0.011828092,0.0055176206,-0.0034629647,0.0073622875,0.00014575385,0.0020754244,-0.0014415532,0.0042362437,-0.0044660373,0.005618226,-0.0051909015,-0.011132896,0.00088089146,0.010113224,-0.00041222828,0.009327384,-0.011684448,-0.00083107874,-0.0012620136,-0.003283239,-0.0029648095,0.006142239,-0.0040276013,-0.002829237,0.0051750895,0.003984455,0.0041307304,0.013313101,0.0022831634,0.006991828,-0.0016857199,0.0040779,0.0029545305,-0.0044766916,-0.0032521593,0.0049738446,-0.00362226,0.0019959118,0.0061683394,-0.008892577,0.0060917772,0.008964244,0.0022454262,-0.00033193827,0.003642179,0.008118473,-0.00627321,0.006248271,0.0043656076,-0.005599832
Icom M94d Vhf Marine Radio W/dsc & Ais,4.5,4.867534450455582,4.61512051684126,Organic,1,0,0.0,"Audio, Sound & Recording Gear",OTHER,0,,,,,,,,,5.86064376317643,No Badge,-0.017773703,-0.025578052,-0.019670904,-0.0069005787,-0.022339419,-0.012300149,-0.0080297515,-0.004745908,0.004261337,0.0354366,-0.02692347,0.02286625,9.384751e-05,0.011886746,-0.037436783,0.0094153,0.01824753,-0.0055668354,0.006811708,0.005189632,0.0007022675,0.02263038,-0.01813455,-0.0037024096,-0.01583384,0.0051846877,0.02689566,-0.025255822,-0.003280595,0.0041759834,0.013958014,-0.0182202,0.013945541,-0.010623291,0.010561921,0.023667648,0.02952493,-0.003362583,-0.0025415942,0.0071625113,-0.0025560837,-0.011121891,0.03725786,0.02077989,-0.017977111,-0.023093913,0.0013638679,0.023768976,0.0066622375,-0.009235591,0.03779071,-0.012836762,-0.0047349613,-0.00666253,-0.0016410798,-0.0035771523,-0.0123918895,0.024911623,0.0026557008,0.028370088,0.01845523,0.00016409904,-0.0022313232,-0.00782478,3.3905962e-05,-0.015896693,0.0074730236,-0.011616082,-0.004067093,-0.0070268447,0.007035356,-0.0072862664,-0.008156722,-0.006511919,0.0017450899,-0.000641264,-0.021444123,0.0015188577,-0.008708991,-0.004466598,0.0034833737,0.0069670044,-0.00038718898,0.009409309,-0.018115466,-0.012286236,-0.009768968,0.015509794,0.0017646588,-0.0046639186,-0.028892418,-0.0080306195,-0.007448625,0.012361509,-0.005693294,0.016067348,-0.00043965504,0.0027019605,0.010351618,-0.012430038
"Energizer 357/303 (SR44W, SR44SW, EPX76) Silver Oxide Multi Drain Watch Battery. On Tear Strip (Pack of 5)",4.7,6.51025834052315,6.2166061010848646,Organic,1,0,0.0,Power & Batteries,ENERGIZER,0,,,,44.0,5.0,,,,2.3960754360813845,No Badge,-0.043681696,0.014386594,-0.008050621,0.01749672,-0.0052856654,-0.00077190995,0.038872182,-0.013929024,0.0017321557,0.011525676,-0.001598753,-0.0013299584,0.02733767,-0.009524062,-0.005908981,-0.005631967,-0.021843664,0.0015487224,-0.012860008,-0.011019116,-0.0028233323,0.0018011105,0.0019977652,0.0046686158,0.011057619,0.004475113,0.0113534145,0.017079681,0.0034676865,0.0053432286,-0.0092513915,-0.000525482,-0.0013874862,0.010257293,0.022130597,0.019407779,-0.0081891995,0.019515758,0.011329494,-0.0019368939,0.008908243,-0.0035174284,0.01691357,-0.00037883688,-0.0005955738,0.016075235,-0.0076809153,0.006590765,-0.017898455,0.006980585,0.00933689,-0.004733462,-0.013606124,0.008213639,-0.018726425,-0.01281981,-0.0015597735,-0.003904499,-0.000309187,-0.0059435144,-0.0008884277,-0.01008396,0.015456616,0.0022440683,0.003494003,0.007493442,-0.008860428,-0.018749919,0.002074605,-0.0017601298,0.0015128218,0.0022894377,-0.0061128736,0.010784835,0.0039255135,0.0032330398,-0.00027331896,-0.00559456,-0.0080667585,6.2484294e-05,-0.00091792084,-0.0054106787,0.005217961,-0.020022573,0.0019060588,-0.007211618,0.006299965,-0.012119921,0.003543973,-0.0125368405,-0.008492643,-0.006145157,-0.0030754628,0.009065003,-0.008797215,0.008444946,-0.0025067702,-0.0036287997,0.002791971,0.00077418424
"Gaming Mouse (2018 model), Mercury White",4.6,9.860162427797754,5.993961427306569,Organic,1,0,0.0,PC Components,OTHER,1,,,,,,,,,3.2577118486533987,No Badge,0.08094129,-0.016211748,-0.04199946,-0.020576403,-0.036368117,0.04478085,0.068372704,0.049462765,0.05645118,-0.046804905,-0.02403041,-0.0058304667,0.035246015,0.051989704,-0.0141128,-0.017596345,0.004529275,-0.00051455945,0.03765043,-0.038557515,-0.010217039,-0.0010564489,-0.0055858344,-0.0048867017,-0.014531195,0.02567368,0.008161657,0.015674606,-0.0023080409,0.0045677293,0.015684634,0.020250723,0.005117057,0.0043028425,-0.0055382187,-0.012295019,0.0038876985,-0.008397661,-0.00025532395,0.017770171,0.005672845,-0.026490059,-0.008078376,0.018899765,0.017834162,0.00786623,-0.0112547055,-0.008573808,0.0116764065,0.02211675,-0.018382825,0.0042593107,-0.0005721599,-0.007862431,-0.004304817,0.007274518,-0.0049749427,0.025056506,-0.0071563004,0.00314001,-0.020789787,0.0011480954,0.0045626014,0.026837908,-0.002160887,0.0071582757,-0.0141946925,-0.01638735,-0.0069707604,0.011857499,0.0015484542,-0.005421307,0.010175094,0.0026158392,-0.010035137,0.019184647,-0.004409056,-0.005153897,-0.0003203526,-0.012280769,-0.030188281,-0.0046321917,-0.02307497,0.00043784524,0.009534863,-0.00047180266,0.0011318997,-0.0033516083,-0.011816328,-0.009755129,-0.010366796,0.008033836,0.0044491864,-0.0051326468,0.009116888,-0.0059955046,0.0039413236,-0.005501114,-0.007611612,-0.017488051
"STINGER Audio Monoblock Car Audio Amplifer with Bass Remote, Bridgeable, Class D 1-Channel Car Amplifier, Mosfet Power Supply, High/Low-Level Input, Competition Grade Amplifier (Black - 1500W)",4.3,5.298317366548036,4.61512051684126,Organic,1,0,0.0,"Audio, Sound & Recording Gear",OTHER,0,,,,1500.0,,,,,5.19844178112078,No Badge,-0.0057727844,-0.041498624,0.0074386597,-0.0024850368,-0.015955731,-0.030123398,-0.017603777,0.018880606,0.0063603744,0.030106544,0.0058184266,-0.006583929,0.0043466166,-0.009538934,-0.025794484,0.0041063125,-0.0023578182,0.020300217,-0.005771525,-0.0050832722,0.012142312,0.014250616,0.022547724,-0.0011861846,0.01244859,-0.0015178509,0.0021528043,-0.005204104,-0.029605329,-0.0104515515,0.017792515,0.0025090314,-0.022080522,0.010931801,0.019617878,-0.012831554,-0.0059263855,-0.0022407118,-0.022249267,-0.0026969574,0.023882762,-0.005710438,-0.0117801875,0.012716469,-0.015033491,-0.004237499,-0.025924662,-0.012095105,0.011680762,0.01098625,-0.007828121,0.008459341,-0.01467623,-0.013941773,0.012074618,0.0060024615,0.013702681,0.004219435,0.02025471,-0.00931064,-0.0077588297,0.0037272759,0.015260222,-0.021070909,0.0054383418,0.010436857,-0.0101040015,-0.0018430762,0.006542488,0.007278894,0.00479427,-0.015308479,-0.0022425223,0.00627259,-0.0029264763,0.0062612724,0.006800361,-0.021155506,0.0056674257,-0.0005833488,-0.0018955953,-0.0013017014,0.014159675,-0.0040170094,0.014828089,0.0062487144,0.0013209432,-0.00016943924,0.006611895,0.0027504931,-0.020069791,-0.008382164,-0.0067350436,0.001005373,-0.00037239306,-0.004185226,-0.0016816147,-0.010483328,0.010448801,-0.0110128485
"Jabra Engage 65 Wireless Headset, Mono – Telephone Headset with Industry-Leading Wireless Performance, Advanced Noise-Cancelling Microphone, Call Center Headset with All Day Battery Life",4.2,5.468060141135132,3.9318256327243257,Organic,1,0,0.0,Mobile Cell Phones & Smartphones,JABRA,0,,,,,,,,,5.602118820879701,No Badge,-0.0061374754,-0.0674824,0.021636963,-0.07101369,-0.0039913803,0.0029518306,0.028360434,-0.0124273,-0.0057875738,0.002885446,0.015773617,0.016580433,-0.0048002824,0.00055381656,0.017409906,-0.022582691,0.008699693,-0.003747329,0.02120217,-0.021492952,0.008931408,-0.0050967294,-0.024476383,-0.017634448,-0.00048269331,-0.004090663,-0.0017352216,-0.009386644,0.014102727,-0.015181977,-0.012827588,-0.014782283,-0.0048929695,0.010677399,0.008961778,-0.0021052025,-0.002912484,0.0024744105,-0.0059529096,0.00019224174,-0.0051481724,-0.005646972,-0.0020599104,0.0017861417,-0.00673971,0.016707387,-0.0013196059,-0.010884758,-0.0048533008,0.023295859,0.006695927,-0.0029290356,0.0046239533,0.008499616,0.0008667167,-0.002950415,0.00044767372,-0.008794963,0.008065848,0.006252736,0.00090661645,0.005433159,-0.018932417,0.013456957,0.002846021,0.02050375,0.010992764,0.016060494,0.007518041,0.011470818,-0.0027798451,0.014499792,-0.016316965,-0.0039583296,0.010065505,-0.005585607,0.0068993047,0.004169612,-0.00843114,-0.018914837,-0.001635028,-0.0036219715,-0.0019008582,-0.00038618152,0.005130277,-0.0023738744,-0.0044148117,0.00018744543,0.013605136,-0.003581189,-0.01130222,0.0037711859,-0.0038011912,-0.0034050257,-0.011524286,0.0027562473,0.012148583,-0.004838058,-0.0018869359,0.001991341
"PopSockets PopGrip for MagSafe, Magnetic Phone Grip & Stand, Swappable Top, Secure Grip for iPhone MagSafe Cases, Kickstand for Hands-Free Viewing, Wireless Charging Compatible - Translucent Black",5.0,1.6094379124341005,5.707110264748875,Organic,1,0,0.0,Small Gadget Accessories (Cases & Protectors),POPSOCKETS,0,,,,,,,,,3.4339872044851463,No Badge,-0.025559694,-0.038374104,-0.0018897653,0.0119880885,0.013506025,0.01141414,-0.0072305724,-0.020230971,0.009908505,-0.02514644,0.010626607,0.025707811,-0.015544452,0.0178833,-0.01691173,-0.015214625,0.012598939,-0.0055480525,-0.0066322014,-0.030134274,-0.0036415663,0.0028986498,-0.0075577423,0.013764873,0.021411005,0.0031270534,-0.009579327,-0.021820225,-0.005579345,-0.008896854,-0.011112282,0.0025784187,0.0016010758,-0.00852637,0.018418329,-0.012799222,-0.012207739,-0.006302409,0.026657576,0.009626102,-0.0063195126,0.009817918,0.0005792789,-0.0010691648,0.00017707003,0.0025513582,-0.0062785223,-0.011783548,0.003643985,-0.01944841,-0.014693024,-0.011285339,0.011404365,0.0047810785,0.0030687507,0.012263654,-0.027945057,-0.02680882,0.0011563431,0.016511617,-0.0034519434,-0.017376076,0.0011469293,-0.012734652,-0.018012995,0.0061375145,0.0061268825,-0.0052411584,-0.014239944,0.0023336122,0.013530169,-0.0027960157,-0.0036545545,0.0057961456,0.006321937,-0.0036180448,0.0012164284,-0.0039071506,0.010831378,0.016901175,0.011851133,0.0053822026,0.008012399,-0.018541003,0.0038617272,0.004982014,0.012428377,0.0019640569,-0.0077275634,-0.0012800959,0.007825511,-0.009098474,0.001910435,0.0032655606,0.007085843,0.001798721,-0.006237909,0.010278013,0.0042362604,-0.010844938
"ASUS RT-AX57 Go - AX3000 Dual Band WiFi 6 (802.11ax) Travel Router, Support 4G/5G Mobile tethering&Public WiFi (WISP) Mode, Subscription-Free Network Security, VPN Features, AiMesh, Guest Portal",4.2,4.727387818712341,4.61512051684126,Organic,1,0,0.2,Networking,ASUS,0,,,,,,,,,4.6150215020384655,No Badge,0.015803143,-0.0059815794,0.012295723,0.0073045343,0.02369751,-0.00769265,0.009111673,-0.009154774,-0.042776212,0.009641111,-0.04293338,0.0069464445,-0.015212573,0.0018155277,0.02548723,-0.032984037,-0.010890778,0.017628968,0.003495723,0.032168876,-0.003948869,0.009497502,-0.0066407546,0.006152183,0.017548557,0.014336839,-0.025793387,-0.0013621524,-0.025606006,0.002380792,0.011703989,-0.0077985004,-0.0014445428,0.008651473,-0.006154577,-0.024465226,0.0028714603,0.0035400335,-0.016809434,0.019953504,0.004848075,-0.0032836273,-0.0042365007,0.01725246,-0.00384933,0.0004784055,0.0021498967,0.0018387549,-0.0026125107,-0.009059574,-0.004260669,-0.008780919,-0.0069979094,0.013936095,0.014197996,-0.006309783,-0.008848876,0.010329938,-0.007035762,-0.008907586,-0.008778799,-0.0045213317,0.005883177,0.017438356,0.017973188,0.0009649489,-0.0020260178,0.00020631775,-0.017626433,0.004057198,0.0049028955,0.019070666,-0.006375024,0.0015160888,0.005409943,0.00029054843,0.015009483,0.0038657011,-0.005607404,0.005300155,0.005293183,-0.0028605948,0.004842653,-0.0062348573,0.0066580763,-0.0015452339,-0.0018294677,-0.013375711,0.00406415,0.00027090823,-0.002388155,-0.006051816,0.004115482,0.013948805,0.01784187,0.009923462,-0.009513117,0.008791503,0.008219079,-0.0032136366
"ESR Pencil (1st Generation) for iPad 2018-2025, Tilt Sensitivity, Palm Rejection, Compatible with iPad 11th(A16)/10th Generation,Air 11""/13"", Pro 11""/12.9""/13"",Mini 6/5, White",4.1,5.703782474656201,5.993961427306569,Organic,1,0,0.0,Tablets & E-readers (DEVICES ONLY),ESR,1,,,11.0,,,,,,2.8898160479624417,No Badge,0.00095032156,0.012464151,-0.01453042,-0.004531786,0.0022083372,0.024608016,5.698949e-05,-0.0141079575,0.019241199,-0.026297688,0.012645096,0.019797564,0.0008118078,0.048775747,-0.015487775,0.014445159,-0.006895043,0.011452988,-0.0005757585,-0.012646457,0.003880201,0.013105468,-0.0029447526,-0.0009847209,0.007913724,0.0034943447,-0.012554739,-0.0004586205,0.007982999,-0.020949584,0.03682016,-0.038131803,-0.017643835,-0.008822538,0.04519445,0.010147389,-0.023816377,-0.0012599807,0.011938151,-0.008527253,0.015447679,-0.024390724,-0.007956937,-0.011300747,0.021413395,-0.00636624,0.005880259,0.015462634,-0.009750601,0.0020303223,0.0007456746,-0.006079484,0.0069783293,-0.008684656,-0.017221486,-0.0006287303,0.002440907,0.010113645,0.0012289444,0.0014627054,0.006242074,0.0072234385,-0.016149063,0.0145534985,0.0051250504,-0.0054298216,-0.009105036,0.0074339136,-0.0029099577,0.0062746936,0.0011084527,0.009230393,0.0038270205,-0.0015427917,0.00022521522,0.001526475,0.019410929,0.00322311,0.0019850358,-0.0073666107,0.012780864,-0.006499959,0.0025707474,0.0045530284,0.014652633,0.007181525,-0.005059816,-0.00986666,-0.015480928,-0.009523302,0.0040030805,0.0047240388,0.004976735,-0.0031495797,0.01543274,-0.012774632,0.0028289557,0.007491784,-0.0009767665,0.0010915417
"REOLINK Smart 4K/8MP UHD PTZ Dome Security Camera with Cutting-Edge 16X Optical Zoom, Spotlights Color Night Vision, Person/Vehicle/Animal Detection, 2 Way Talk, 24/7 Recording",4.1,5.099866427824199,4.61512051684126,Organic,0,0,0.0,Cameras & Photography,OTHER,0,,,,,,,,,5.831853151340319,No Badge,-0.0109567195,-0.012765668,-0.0094588995,0.029685006,-0.030378446,0.0184758,0.00297492,-0.011588395,-0.028778424,0.021613255,-0.0065819323,-0.015607983,-6.109476e-07,0.0036365092,0.0044450313,0.013603005,0.004862301,0.012039617,-0.0049213767,-0.024831044,0.025409078,-0.0012587927,0.02284417,-0.021546228,0.011886865,-0.020951273,0.0024100877,-0.00083900243,0.0054434687,0.002459053,0.0013720002,0.0018459335,0.0036140978,-0.010259483,-0.008061988,0.012507902,0.016170008,-0.006204538,0.008370969,-0.002134746,-0.0004557604,0.008044993,-0.0042141527,0.0041992245,-0.010458158,-0.017010374,-0.0073114503,0.013460875,0.0047105076,0.008566469,-0.0075094835,0.01189271,-0.009358194,-0.0110945795,0.01324643,-0.009494906,-0.00814525,0.0025441367,-0.0018889392,0.0022294745,-0.013023466,0.0018167086,-0.017367907,-0.00707227,0.013800933,0.0030072145,0.007084422,0.0047945157,0.0024206277,-0.021028962,-0.017264692,-0.0011389479,0.009592339,-0.007922862,0.0022820067,-0.018157199,0.010900097,-0.00084509794,-0.004720144,0.0005033966,-0.0012941025,-0.008532784,-0.010047854,0.0029489852,0.009617337,-0.0008693433,-0.0063511655,0.008278953,0.007914573,0.0045362967,-1.998432e-05,0.004426133,0.0094726235,0.009620271,-0.0031276438,-0.016497597,-0.013323531,0.0021649525,-0.00032248162,0.0042657126
"UGREEN USB C to USB C 3.2 Gen 2 Cable, 4K Video Monitor Display USB C Cable 10Gbps Data Transfer, 240W PD Fast Charging for iPhone 16/15, Samsung Galaxy S24/S23, MacBook Pro, iPad Pro, Dell XPS, 3.3FT",4.7,7.670428522190693,5.993961427306569,Organic,0,0,0.12,"Chargers, Adapters & Cables",UGREEN,1,,,,240.0,,,,,2.8898160479624417,No Badge,-0.0014066845,-0.0015959591,0.011247277,0.04793836,0.050074473,0.022207707,-0.029481642,-0.009716988,-0.025152441,-0.004893586,0.014084794,0.008676946,0.015765004,-0.008318439,-0.02156087,0.0024832184,-0.022543795,-0.0020052344,0.00085794926,-0.008591285,-0.011431469,0.0007633382,0.015745327,-0.027734298,-0.010945998,0.0037035123,0.00097655505,0.007400673,0.019764565,0.013652209,0.0029208586,0.0016819388,0.009867405,0.0021506697,-0.012196096,0.00691944,-0.0014274986,0.006869536,0.0060120746,-0.0026431028,0.004511052,0.0056694793,0.020906184,-0.026387252,-0.0063995593,0.0015985556,0.0030339062,0.003959978,0.013013536,-0.008808587,0.005173145,0.0013959184,-0.00097319856,0.0005067424,0.0093886275,0.0049221385,0.00018333457,0.005397467,0.010052836,0.007272601,-0.0024678968,-0.0047631245,0.00919781,0.0038859658,0.0017476736,0.00048221275,-0.0092248935,-0.0008574277,0.007232544,-0.00090595614,-0.0013346672,-0.007019421,-0.0028713197,0.0039397404,0.0038889563,0.012025133,-0.000407584,0.011136658,0.0015641339,0.0030779373,0.00013571233,0.0007438909,0.0016676234,0.0058598975,0.0029181102,0.006152888,0.006986819,-0.0023822505,0.0009123944,-0.0008745142,-0.0035166051,-0.001133196,0.0038328962,0.0025740117,-0.00883426,0.0046482906,0.0012011789,0.0148954475,0.0030155005,-0.00017388351
