product_title,product_rating,log_total_reviews,log_purchased_last_month,is_sponsored,buy_box_availability,has_coupon,discount_percentage,product_category,brand_cat,is_high_end,spec_ram_gb,spec_storage_gb,spec_screen_inch,spec_power_w,spec_pack_count,spec_resolution_cat,spec_refresh_rate_hz,spec_ram_speed_mhz,log_original_price,is_best_seller,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49
"SAMSUNG Galaxy Buds3 (2024, ANC) Water Resistant, AI Real-Time Language Interpreter, True Wireless Bluetooth 5.4 Earbuds, Hi-Fi Sound, Noise Cancelling, Touch Control, International Model (Silver)",4.0,5.389071729816501,5.303304908059076,Organic,1,0,0.0,Wearables,SAMSUNG,0,,,,,,,,,4.663439094112067,No Badge,-0.012014478,-0.07053472,0.02734965,-0.043779373,-0.0012221783,-0.005513385,0.01708565,-0.023878336,-0.023057126,2.2694468e-05,0.0028734878,0.019233033,-0.016285196,0.013289988,0.014286429,0.0057908418,-0.018216938,-0.022854332,0.0023192614,-0.00011787191,-0.025904838,0.007818713,-0.0025805533,0.020399697,-0.030051239,0.0070642866,0.0010557882,-0.013659898,0.0152562335,0.0067992266,0.0005975552,-0.0056070313,-0.004268119,0.017405996,0.0044658426,-0.0041613504,0.0009950493,-0.009119879,-0.0005903356,0.000488922,0.010972987,0.0026486628,0.021671284,0.006999273,0.004969248,0.013058763,-0.008450137,-0.0075571146,-0.011634579,0.002753295
TACTACAM Defend Cellular Security Camera,4.4,4.836281906951478,4.61512051684126,Organic,1,0,0.0,Cameras & Photography,OTHER,0,,,,,,,,,5.017213609456379,No Badge,-0.018811628,-0.029331543,-0.043297827,0.021845385,-0.003280893,0.012433171,0.018892556,-0.024066307,-0.033294156,0.04086438,-0.006855443,-0.0068572015,0.009210646,0.007946447,0.028543726,-0.013269087,0.048432104,0.014233209,-0.005373284,-0.025033025,0.006140964,0.019191397,0.039010912,-0.020426618,0.022006568,-0.006331403,-0.019503728,-0.025487076,-0.0065240934,-0.011922907,-0.006095551,-0.012717761,-0.0041529033,-0.014678318,-0.021138756,-0.010815054,0.02892375,0.021083603,-0.0038537756,0.016267445,0.002047005,0.021761242,-0.013386644,0.0031098574,-0.0039682505,-0.010667778,-0.008555971,0.0017924197,-0.025840938,-0.017191943
"DJI Mini 4 Pro Drone with DJI RC 2 Screen remote Control Bundle Kit Camera Drone Bundle, with 128 GB SD, 3.0 USB Card Reader, Landing Pad, Backpack Strobe Lights and More",4.4,4.564348191467836,3.9318256327243257,Organic,0,0,0.0,Computer Peripherals,DJI,1,,,,,,,,,7.438965713483813,No Badge,-0.030110538,-0.0073521137,0.0031223893,0.02656214,0.009642556,0.02149868,0.012545094,-0.023042165,-0.0147572905,0.016937032,0.0032101125,-0.042387307,-0.020001974,0.01832378,-0.0039346665,0.010592685,0.010173969,0.026725322,-0.022947803,0.004286982,0.0047983974,0.020142835,-0.0042965673,0.016110323,0.009063356,0.0026739277,-0.012747671,4.928559e-06,-0.0065595433,0.03110164,0.0034045978,-0.024639819,-0.0051954165,-0.0020536818,-0.0039720675,-0.01850282,0.0071565052,-0.008010026,-0.009801146,-0.008803177,-0.022553785,-0.009005394,0.0046381988,-0.020158464,-0.012195446,-0.01215947,0.011872562,-0.009631917,0.008338258,-0.0052659363
Insta 360 X4/X5 Lens Cap,4.8,5.43372200355424,6.90875477931522,Organic,1,0,0.14,Small Gadget Accessories (Cases & Protectors),OTHER,0,,,,,,,,,2.0781907597781832,No Badge,-0.017697245,0.004350975,-0.06376684,0.027983755,-0.048740044,0.013359606,-0.025115639,0.00029554963,0.038826913,0.0049025714,0.008768059,0.00372155,-0.045389336,0.011944115,-0.023234852,-0.02408573,0.007533595,-0.000510484,0.005425766,0.014514885,0.0053757764,-0.020424692,0.0065144002,0.0066605546,-0.032501444,-0.04985526,0.0021568015,-0.011574704,-0.00038452446,-0.020527922,0.015852392,-0.0075825267,0.010699442,0.0441624,0.01064883,0.014238443,-0.00594021,0.005649492,0.0074604377,0.009249959,-0.04316956,-0.031110082,0.043815516,0.021887474,0.011201611,0.025215007,-0.007978329,-0.0118328,0.024714082,0.018472085
"LaCie Rugged USB-C, 5TB, Portable External Hard Drive, Drop, Shock, Dust, Rain Resistant, for Mac & PC (STFR5000800)",4.4,8.768418726857403,4.61512051684126,Organic,1,0,0.0,Computer Peripherals,OTHER,0,,,,,,,,,5.117933930384341,No Badge,-0.019868642,-0.019988552,0.009444118,0.021496654,0.011798531,0.0101915,0.0015530735,-0.008456759,0.018844508,0.022954315,-0.0040963218,-0.0039578825,-0.014861807,-0.030772865,-0.0002667606,0.013728048,0.006200351,-0.024323322,0.0062890574,-0.00660385,-0.0034353025,-0.007946066,0.01436872,-0.013785787,0.008842394,-0.0010646619,0.012255352,0.010634743,0.0009373203,0.009666696,-0.010535523,-0.0040260516,-0.009510048,0.0005021505,0.010727937,0.0013671778,-0.0040910374,-0.009929024,0.006137222,-0.0114129055,-0.001868546,-0.013159219,-0.007289011,0.008423196,0.004658013,-0.0038234927,-0.016003327,-0.015813015,-0.007990491,-0.014586613
Intel® Core™ i5-14400 Desktop Processor 10 cores (6 P-cores + 4 E-cores) 4.7 GHz,4.6,4.356708826689592,4.61512051684126,Organic,0,0,0.0,PC Components,INTEL,0,,,,,,,,,5.081342251254203,No Badge,0.11102687,0.04058616,0.034899533,-0.014335379,0.003749773,-0.030347854,0.023833446,-0.01396358,0.020703256,0.014505774,0.007923104,0.0193917,-0.041647136,0.050804436,-0.01596219,-0.008907267,-0.006388627,-0.018074963,-0.026777543,0.0342137,-0.020850822,-0.007008904,0.006798081,-0.010694653,-0.0036197677,-0.032880366,0.045223575,0.0005534254,0.03666263,-0.018314928,-0.009890877,-0.007940792,-0.013971264,-0.0053763688,0.0027208063,0.008752257,0.011294296,-0.0018459205,-0.0043939576,0.0060172435,0.0001577232,-0.013967834,-0.006261274,-0.005822582,-0.01968764,-0.031150207,0.018448101,0.0023568645,-0.011725634,0.004886549
"Logitech C930e 1080P HD Video Webcam - 90-Degree Extended View, Microsoft Lync 2013 and Skype Certified - Black",4.6,8.555836815008442,4.61512051684126,Organic,1,0,0.29,TV & Video Displays,LOGITECH,0,,,,,,FHD_1080p,,,4.875120984409557,No Badge,0.022722125,0.0031817853,-0.0049345493,0.015284494,-0.012101248,0.033458948,-0.015304431,0.00784488,-0.015690535,-0.00085406005,0.013408989,-0.020781323,0.018740185,0.000459522,0.018533915,-0.004284424,0.010356866,-0.018317055,-0.009101681,0.0019255886,0.014571264,-0.013781343,0.009218574,0.0014257953,0.0065880194,-0.021565564,-0.0019765534,-0.01155689,0.036360495,0.008697242,0.009959073,0.00050053,0.0088981185,-0.009313308,-0.011724248,0.0057694186,-0.0077583957,0.034089386,-0.011275634,-0.007744668,-0.013138743,-0.009404525,-0.000622049,0.0064945035,0.011841176,-0.0032176469,-0.008774467,-0.0073047355,0.008732252,-0.009451322
"DYMO Authentic LW Shipping Labels, DYMO Labels for LabelWriter Label Printers, 2-1/8"" x 4"", 1 Roll of 220",4.7,6.677083461247136,5.993961427306569,Organic,1,0,0.18,"Office Supplies, Ink & Toner",DYMO,0,,,8.0,,,,,,3.22207071576472,No Badge,-0.05361873,0.04128726,-0.0174582,-0.0065060705,0.0002411753,-0.038472235,-0.020076856,-0.0039906055,0.024461083,-0.011638433,-0.01912795,-0.030983806,-0.00049471855,0.02389495,0.0063527822,0.019781608,0.0044705644,-0.011340126,0.038761713,0.0063439254,-0.0107103735,0.011038805,-0.025281563,-0.00803436,-0.02630508,-0.0075807683,0.009396959,0.00092316046,-0.028326668,0.009664727,-0.029905211,0.012629218,0.014047451,-0.010365553,-0.013589192,-0.0030483752,-0.010281967,0.009947681,-0.007372804,-0.0123081785,-0.0052852742,-0.0030444972,0.0047266595,0.0056817867,-0.02417624,0.0024123155,-0.014073614,0.024087178,0.010462636,-0.00017876923
"Fitbit Charge 6 Fitness Tracker Smartwatch with Heart Rate, GPS, Health Tools and More Obsidian/Black Bundle with Cleaning Cloth and Charger",4.1,4.143134726391533,5.303304908059076,Organic,1,0,0.0,Wearables,FITBIT,0,,,,,,,,,5.062531739884758,No Badge,-0.031014591,-0.01868353,0.010822773,0.018132418,0.015771821,0.0067142844,0.03541714,-0.014675856,-0.0011096932,-0.020826206,0.0029495656,0.00700441,0.023988359,-0.0069298893,0.027233899,-0.02994633,0.0069962516,-0.0077722296,-0.02605883,0.020867372,-0.017000064,0.016318087,0.010498412,-0.00030804425,-0.010121718,-0.0037518777,-0.00051677227,0.0048605762,-0.0072259083,0.005131189,-0.018454384,0.0110701695,0.00059991516,-0.0041606016,0.021732539,0.009135766,-0.010604363,0.00985869,0.008763213,-0.012002453,0.0005415864,0.006295926,0.002168011,0.007608425,0.0061432454,0.0088154785,0.0012371447,0.023356173,0.010978438,0.020678455
GoPro Enduro Rechargeable Battery 2-Pack (HERO13 Black) - Official Accessory,4.6,5.153291594497779,5.707110264748875,Organic,0,0,0.0,Small Gadget Accessories (Cases & Protectors),GOPRO,0,,,,,2.0,,,,4.112020747235043,No Badge,-0.057146966,-0.013170995,-0.011787176,0.01408267,0.018338963,0.0053711236,0.025506958,-0.011527143,0.004713446,0.010835543,0.022216417,0.0053564757,0.01901289,-0.019661307,0.009007603,-0.022297127,-0.0072406083,0.023449734,-0.015325695,-0.004140077,0.014912009,-0.008161499,0.017873364,0.013502434,0.0018832386,0.0043635257,0.014516864,0.008768786,0.0014169589,0.008454431,-0.008395992,0.003599722,0.0043425616,-0.023079146,0.0018727046,-0.004957348,-0.0006518774,-0.012804389,-0.010343783,-0.0026866235,0.0014300514,-0.0092038475,-0.0016387738,-0.0057065953,0.0042663547,-0.0013608467,0.0026100595,-0.0100099705,0.0037994757,-0.012409322
Sony NEW Alpha 7S III Full-frame Interchangeable Lens Mirrorless Camera,4.7,5.739792912179234,0.0,Organic,1,0,0.0,Cameras & Photography,SONY,0,,,,,,,,,8.242493153187626,No Badge,-0.0037013292,-0.007925704,-0.040044665,0.013051361,-0.059409842,0.034673035,0.016358122,-0.02688279,-0.033335797,0.028668344,0.036931805,0.0043654293,-0.016863026,0.0112781525,0.0027739406,0.008337251,0.010627262,-0.013397407,-0.001763232,0.00051975995,0.008747668,-0.018463638,-0.0026281849,0.008393928,0.0009991601,0.0048077144,-0.016477529,0.00895137,-0.007717021,0.025899226,0.010360485,-0.0025682598,-0.011292579,0.001290556,-0.003212781,0.014581291,0.01979603,0.021022603,-0.023469113,0.011528626,0.02200389,0.017006433,-0.0107129365,0.0089464,0.0044601164,-0.006448049,0.012731275,0.0014846809,-0.001332961,0.02202868
"HP Victus 15.6"" FHD 144Hz Gaming Laptop, AMD Ryzen 5-7535HS, AMD Radeon RX 6550M (Beats RTX 2050), Backlit Keyboard, Windows 11 Home, w/Cloth (16GB RAM |512GB PCIe SSD)",4.5,3.5263605246161616,3.9318256327243257,Organic,1,0,0.0,Laptops,HP,1,16.0,512.0,15.6,,,FHD_1080p,144.0,,6.364750756851911,No Badge,0.11664802,0.029798344,0.02327168,0.0019710064,-0.018510386,0.0008739233,0.023249313,0.0019997582,0.009445533,-0.0062393993,0.014529884,-0.012521923,0.0036060736,-0.000940457,-0.021722466,-0.03195863,0.012337618,0.01605454,0.0015266463,0.011746621,0.014149858,0.006373797,-0.0137102045,-0.014748573,0.0008687526,0.020143058,0.0046991073,-0.008830074,-0.01955051,0.010346819,0.008619355,-0.0053532366,-0.013840387,-0.0060715713,0.009741605,-0.016667385,-0.015513385,0.004242275,0.010291658,0.01523231,0.005918353,0.0006203912,0.001040969,-0.016998801,0.011638455,-0.0016162377,-0.010351276,0.010139832,0.009334885,0.015664589
"Lenovo V15 Gen 4 Business Laptop, 15.6"" FHD Display, Intel Core i5-13420H (Beat i7-1355U), HDMI, RJ45, Webcam, Numeric Keypad, Wi-Fi, Windows 11 Pro, Black (16GB RAM | 512GB SSD)",4.3,4.31748811353631,4.61512051684126,Organic,1,0,0.0,Laptops,LENOVO,1,16.0,512.0,15.6,,,FHD_1080p,,,6.29340079438729,No Badge,0.09133729,0.029245451,0.027156293,0.002056986,0.018322483,0.026572168,-0.024739817,-0.047438048,0.011822738,0.03685531,0.002792187,-0.026046887,0.021684036,-0.03275989,-0.006575659,0.0048046494,-0.0010486469,0.018429212,-0.006246187,0.020036563,0.022523291,-0.020345736,-0.011599064,-0.004388608,-0.011793233,-0.014673322,0.0023623668,-0.019515123,-0.0040559545,-0.0014727041,7.059425e-05,0.00030324608,-0.008660691,-0.01631654,0.0053505674,0.011201132,-0.01617297,0.0024020877,0.01736299,0.0134832,0.002047983,-0.005783858,-0.0075858384,-1.3187528e-06,-0.012023585,0.021404095,-0.032776255,0.014505639,-0.0133961495,0.007177254
"VIZIO V-Series 2.0 Compact Sound Bar with Dolby Audio, DTS:X, Bluetooth V20x-J8",4.5,9.02509454366498,5.303304908059076,Organic,1,0,0.0,TV & Video Displays,OTHER,0,,,,,,,,,4.575638383382054,No Badge,0.026849076,-0.05951412,0.015647769,-0.023338407,-0.035875693,-0.007892251,-0.022492766,0.011497021,-0.018820696,-0.006426096,0.0107892975,-0.0048012286,0.023276754,-0.00541158,0.00327681,0.036672164,-0.011937048,-0.008321524,0.009531334,0.025461473,-0.010801654,-0.008953846,-0.003201194,-0.011570968,0.016874269,-0.012285937,-0.0039811283,-0.00408734,-0.012060091,-0.0126487985,0.0087022465,-0.0075356215,0.012811692,-0.003177043,-0.011693039,-0.01884878,-0.00087661296,0.011341596,-0.0029293597,0.011073999,-0.007494157,0.010331877,-0.00489619,0.0007549487,-0.011242537,0.0076191872,-0.0017988756,-0.0025430005,-0.019699685,-0.0041995086
HP 143AD | W1143AD | Toner | Black Reload Kit | 2 Pack,4.4,7.631431664576906,5.993961427306569,Organic,0,0,0.0,"Office Supplies, Ink & Toner",HP,0,,,,,2.0,,,,3.76096753050819,No Badge,-0.022501111,0.07966387,-0.010695994,-0.036868244,0.0065554976,-0.024257243,-0.0039630756,0.004675932,-0.0024778359,-0.0032233596,-0.0016154051,0.012307659,0.0033064708,0.0001232326,-0.005205646,-0.013213948,0.025362216,-0.0022141412,-0.00033587217,0.013109679,0.017862547,-0.013806677,0.006908577,0.02441445,-0.0025461093,0.0058106817,0.0066332854,-0.00063035265,-0.023004048,0.012050314,0.006929486,0.0016735867,0.016399195,-0.004849635,0.0051645553,-0.017558713,0.016560117,0.00073706545,0.023354556,0.008149499,0.0019715792,-0.0042952374,0.0067649707,-0.012655903,-0.0099960845,-0.017560875,-0.00053155795,-0.005539283,0.0093719475,0.0011917725
"Sony 32 Inch 720p HD LED HDR TV W830K Series with Google TV and Google Assistant-2022 Model, Black",4.3,5.8664680569332965,4.61512051684126,Organic,1,0,0.0,TV & Video Displays,SONY,0,,,32.0,,,HD_Basic,,,5.700443573390687,No Badge,0.021925136,0.012660518,-0.0019205809,-0.007897839,-0.04512714,0.007579148,-0.01680258,-0.0021456257,-0.032157462,-0.0124182105,0.0077092573,-0.0011544079,0.04134824,0.00017274916,0.010996655,0.017153818,-0.0043565556,-0.017514434,-0.02011583,0.024094895,0.0299201,-0.016953347,0.009346399,0.012211919,-0.0020034686,-0.010465201,0.0025688596,0.0065465756,-0.002251327,0.00975645,0.019546857,0.01701454,0.010894224,0.0135829635,-0.0074644415,-0.004554633,-0.020031547,0.0038144998,-0.008813985,0.0033630934,-0.010958666,0.0008896999,-0.00037752092,0.0019909106,0.0014316994,-0.02065758,0.012969213,0.00041098148,-0.011847576,0.013327152
"WD_BLACK 6TB P10 Game Drive, Portable External Hard Drive, Works with PlayStation, Xbox, & PC - WDBZ7D0060BBK-WESN",4.7,10.501279552279218,4.61512051684126,Organic,1,0,0.11,Computer Peripherals,OTHER,0,,,,,,,,,5.252221070655064,No Badge,0.017986134,-0.01924602,0.008735776,0.008821785,0.008368388,0.0014579892,0.0030505955,0.040149808,0.009508118,0.0017775297,0.022190101,-0.0068966895,0.0072613955,-0.040937334,0.02131559,0.016796546,0.019877695,0.0011503771,-0.013348199,-0.020144625,-0.020284943,-0.016711777,-0.003584981,0.02020777,0.0033302084,0.0048067607,-0.004771691,0.02136226,-0.014267273,0.015126625,-0.016171746,-0.002827663,-0.021855878,-0.0010739788,0.006997427,0.012528058,-0.021294976,-0.022738278,0.02112752,-0.013809161,-0.009613023,-0.0006786324,-0.009171288,0.012524115,0.01329289,-0.023358159,0.0076668207,-0.007558413,0.0075108,0.0028410945
"PHILIPS 9V Batteries - Power Alkaline 9 Volt Battery 4 Pack, Long Lasting Power Up to 5 Years in Storage, 9v Batteries Leak Proof Design, All Purpose 9volt for All Your Household & Office Needs.",4.6,4.990432586778736,5.707110264748875,Sponsored,1,0,0.0,Power & Batteries,PHILIPS,0,,,,,4.0,,,,2.39698576841553,No Badge,-0.043403655,0.005641818,-0.005383849,-0.0144608915,0.015597537,-0.04285425,0.031677224,-0.011225767,-0.0010539442,0.02365242,0.02159331,0.008800998,0.05158805,0.013701946,-0.005736664,0.0012038506,0.0072142184,0.026658729,0.011745803,-0.007641075,0.005071936,-0.013879766,0.0005930811,0.03361638,-0.0009879395,-0.027249014,-0.008947156,0.009011667,0.009858511,0.0030242875,0.0048901476,-0.000546176,-0.008777022,-0.013946734,-0.0163041,0.0130642615,0.010108592,-0.0011762232,0.008828405,0.0024147406,-0.014299611,-0.0044891536,-0.005638685,0.016928002,-0.021796757,-0.013549078,0.0077680293,0.0049159154,-0.012944099,0.0029428788
"STEALTH CAM SD Card - High-Speed Data Transferring Storage Game Trail Hunting Scouting Photo Video Recording Cameras, 32GB SD Card (2 Pack)",4.7,6.52649485957079,5.707110264748875,Organic,1,0,0.0,Storage & Memory Cards,OTHER,0,,32.0,,,,,,,3.433664571799657,No Badge,-0.024978817,-0.019600287,-0.021970749,0.038572878,0.010681525,-0.0004928708,0.03426703,0.009659544,0.006195035,0.029975802,0.041893885,-0.033245012,0.009225585,-0.004550934,0.042527974,0.0046390975,0.004745923,0.0056398213,-0.008827768,0.009487763,-0.0046410486,0.0120085655,0.007897293,-0.015606508,-0.004616007,0.009973597,0.0063879266,0.010870893,0.004924573,0.0071664806,-0.0009388961,0.0022002421,0.021938246,-0.015502941,-0.029266866,-0.006316755,0.019637704,-0.012126468,0.0091242045,0.008127864,0.011963298,-0.011346083,0.00897795,0.0013218131,-0.00439667,-0.009679984,-0.0040096194,-0.0029106997,0.007300836,-0.005034324
"JBL Live Pro 2 - True Wireless Noise Cancelling Earbuds, up to 40 Hours of Playback with Wireless Charging, 6 mics for Perfect Calls, Touch & Voice Control, IPX5 Water Resistant (Silver)",4.3,8.401108712395436,5.303304908059076,Organic,0,0,0.0,"Audio, Sound & Recording Gear",JBL,1,,,,,,,,,4.662967284714308,No Badge,-0.028458655,-0.047720835,0.029559433,-0.073845655,0.011000618,-0.010944992,0.011549525,-0.018751815,-0.013955947,-0.0038462877,0.016813837,-0.0065379143,-0.021887913,0.009630203,0.006434217,0.00033986638,-0.024203409,0.04563795,0.01435972,-0.024076236,-0.0075655617,-0.011198142,0.016478468,-0.0033418126,-0.008910984,-0.041334182,-0.00725732,0.008492578,-0.0084230825,0.00080098584,0.015711525,-0.0027322806,0.008301336,-0.008940987,0.017650764,0.0011814199,0.008670349,-0.010677807,-0.011127364,-0.010049789,-0.007754855,-0.0062843002,0.0033476204,-0.0270094,-0.005045351,0.029827386,-0.011929661,0.0032210536,0.006756671,-0.0016102493
"LISEN Super Fast iPhone 16 Car Charger USB C [Alloy] 2 Pack 54W iPhone 15 Type C Car Charger Fast Charging Cigarette Lighter Adapter for 17 iPhone 16e Pro Max Plus/15,Samsung Galaxy Z Fold 7 S25 Ultra",4.6,7.01301578963963,6.2166061010848646,Organic,1,0,0.33,"Chargers, Adapters & Cables",LISEN,1,,,,54.0,2.0,,,,2.7713379403381286,No Badge,-0.040776372,-0.025874436,-0.0049295425,0.032216936,0.046345547,-0.0041582584,-0.017811373,-0.024689347,-0.011604678,0.009649172,0.033132903,0.031076595,0.010581277,-0.0024124384,-0.0243624,-0.0035087422,0.0022765175,-0.02066506,-0.013957791,0.0011448069,-0.015361782,-0.013329605,-0.03631822,-0.029322214,-0.018274218,-0.01632902,-0.005390156,0.0010060556,-0.0013273656,-0.008111235,0.01016855,0.0029927455,0.0063396273,-0.004064884,-0.0074444395,-0.016357623,0.003197663,0.011464753,-0.0119333565,-0.005127729,0.004360874,0.009348205,-0.0081632845,-0.0025338922,0.0055163945,-0.0033678748,0.0038633943,-0.012610063,0.004274143,0.011941602
"AT&T ML17939 2-Line Corded Telephone with Digital Answering System and Caller ID/Call Waiting, Black/Silver",4.3,7.01571242048723,5.303304908059076,Organic,1,0,0.05,Mobile Cell Phones & Smartphones,OTHER,0,,,,,,,,,4.563827222453709,No Badge,-0.014919817,-0.008589506,0.007531166,-0.036439538,-0.008777931,-0.027712598,-0.011550531,0.0029382855,-0.0074519366,0.001655817,-0.009909771,0.03667073,0.010857336,-0.013499007,0.009662867,0.013090304,0.023292564,0.0016171262,-0.025215901,-0.019827822,-0.0025906079,0.00384427,-0.009992104,-0.036218658,0.0187478,0.0015260987,-0.0055356957,-0.007554453,0.0047075152,-0.022734527,-0.013778478,-0.0009899959,-0.0036851987,0.01097947,0.007533298,-0.0055602863,-0.0039746147,0.023335412,0.0028142035,0.021252826,0.002932378,0.0102553405,0.017396096,0.010154171,-0.020122489,0.0033428743,-0.003800517,0.006215103,0.0075062774,-0.00017306581
"TP-Link TL-SG1210MP, 8 Port Gigabit PoE Switch, 8 PoE+ Ports @123W, w/ 2 Uplink Gigabit Ports + 1 Combo SFP Slot, Plug & Play, Extend, Priority & Isolation Mode,",4.6,4.382026634673881,5.303304908059076,Organic,1,0,0.0,Computer Peripherals,TPLINK,0,,,,123.0,,,,,4.795707897553386,No Badge,0.0039076954,-0.005542472,0.0067364573,0.025718793,0.025497407,8.201599e-05,0.0037610084,0.022927448,-0.026683787,0.013429821,-0.016547792,0.0018547028,-0.020160753,0.012005851,0.00017952919,0.006269508,-0.01732815,-0.0023021623,0.0042170286,-0.028298719,-0.023622762,-0.019114766,-3.5416335e-05,0.013602175,-0.005956456,0.0072828196,0.003943078,-0.0043778904,0.000780046,-0.020140719,-0.0059212483,-0.00622057,-0.0033136476,0.002317313,-0.010229771,0.014130639,0.0007423032,-0.019927971,-0.005230084,0.0053072646,-0.010013917,0.010137698,-0.01034122,0.0005900096,-0.00894909,-0.005571317,-0.0061676633,0.00878591,-0.011879034,-0.020266026
"TP-Link Powerline WiFi Extender TL-WPA8631P KIT- Includes AV1300 Powerline Network Adapter and AC1200 Dual Band Extender, 2x2 MIMO, 3 Gigabit Ports, Passthrough, Plug & Play, Free Expert Support",4.0,6.551080335043404,5.303304908059076,Organic,1,0,0.0,"Chargers, Adapters & Cables",TPLINK,0,,,,,,,,,4.795707897553386,No Badge,-0.008876726,0.0014359057,0.011440039,0.0053155124,0.04101062,-0.011533946,-0.017097503,0.015051886,-0.048337087,0.01992546,-0.048728764,0.002167821,-0.015525781,0.02408421,0.017261192,-0.016260419,-0.0068636015,0.02146905,-0.006879024,0.0015148567,-0.0015166178,-0.019196939,-0.008485157,0.019696407,0.0068212748,-0.0017186552,-0.0033456013,0.012222879,-0.01098831,-0.024241429,-0.011980804,-0.02464607,0.006292126,-0.013795331,-0.004737925,-0.0059051104,-0.0029639322,0.004727898,-0.0024567172,-0.00807046,-0.00883817,-0.0063583795,-0.010430291,0.0017821454,-0.012091704,-0.006113127,0.007065704,-0.016078383,-0.0054717176,0.0053895228
Razer Huntsman Mini 60% Gaming Keyboard: Fast Keyboard Switches - Clicky Optical Switches - Chroma RGB Lighting - PBT Keycaps - Onboard Memory - Snap Tap - White,4.7,8.934586870389676,5.707110264748875,Organic,1,0,0.18,Computer Peripherals,RAZER,1,,,,,,,,,4.795707897553386,No Badge,0.039101347,-0.007180661,0.004934013,0.00060234964,-0.011675224,0.036746264,0.0372502,0.031152427,0.028884634,-0.0073708296,0.015451767,-0.022066042,0.021954387,0.024459258,-0.016574875,0.011034354,-0.024815172,-0.017620545,-0.020883225,-0.018693289,0.0035268478,0.0046119844,-0.0055960715,-0.010424294,-0.00042496622,-0.014480861,-0.019513667,-0.011697162,-0.017205618,-0.007062819,0.027893098,-0.001788523,-0.017071104,0.0019667372,-0.00034503138,-0.0034410916,0.020967564,-0.018289752,0.012808956,0.005946547,-0.010408279,0.023212986,-0.011817761,-0.0051633585,-0.0011168369,0.008734584,-0.0038690772,0.002480127,-0.007848106,0.015006283
Synology M.2 2280 NVMe SSD SNV3410 400GB (SNV3410-400G),4.7,5.552959584921617,4.61512051684126,Organic,1,0,0.0,Storage & Memory Cards,SYNOLOGY,0,,400.0,,,,,,,4.9486889658772695,No Badge,0.026025712,0.0070673227,0.010365844,0.019632012,-0.0005826503,-0.005763203,0.01729618,-0.005056478,0.020582438,0.023623228,-0.0020891502,0.009295166,-0.014011174,-0.037795484,0.016140938,0.03208015,0.0012359098,-0.018948227,0.027605772,-0.020962318,0.0013471805,-0.009672373,-0.007125899,-0.0069142506,0.0056594387,0.0060626045,-0.009111941,-0.01009227,-0.0067197382,-0.022044536,0.00092772115,-9.326637e-05,0.029346872,0.01297261,-0.0016608404,0.011950765,-0.010367522,0.018553954,-0.0032357872,-0.02033437,-0.0085040415,0.015076337,0.0031821653,0.005949784,0.0018567252,-0.009601073,0.0069327,-0.005662918,-0.004950825,0.009081759
"UGREEN Revodok Pro 6 in 1 USB C Hub Gigabit Ethernet Adapter with 4K 60Hz HDMI, 100W PD Charging, 10Gbps USB A&C 3.2 Data Ports Compatible with Mac M1, M2, M3, iPad, iPhone 16 Pro/Pro Max, Steam Deck",4.5,6.810142450115136,5.993961427306569,Organic,1,0,0.3,Computer Peripherals,UGREEN,1,,,,100.0,,,,,3.433664571799657,No Badge,0.009977818,-0.009418815,0.013925374,0.035606205,0.056984335,0.012890667,-0.028854534,0.0061315447,-0.025144812,-0.012851745,0.010349102,0.009806499,-0.008183546,0.013464898,-0.014622852,0.0057198005,-0.008104812,0.0046409965,0.0064615086,-0.009328425,-0.009067798,0.0017829876,-0.0036665276,-0.014155205,-0.000112593174,0.018524487,0.006094586,0.006422233,0.006299399,0.0054382216,0.0033389041,0.0010320581,-0.010983592,-0.010911185,-0.012483115,0.0057129897,0.010279557,-0.0053903293,-0.0008518025,-0.003845674,0.0023401687,-0.0017658919,0.0011918768,-0.0023878776,-0.00029264437,0.014211945,0.015392462,0.014643701,0.01930834,-0.00049979985
