category,market_tier,condition,is_premium_brand,tech_generation,ram_gb,storage_gb,size_value,performance_value,power_wattage,resolution_standard,cpu_gpu_tier,connectivity,brand,pack_count,confidence,product_rating,is_best_seller,is_sponsored,buy_box_availability,sustainability_tags,has_coupon,discount_percentage,log_original_price,log_purchased_last_month,log_total_reviews
Peripherals & Input Devices,Mainstream,New,True,Current-Gen,,,,8500.0,,,,,Razer,1.0,0.9,4.5,No Badge,Organic,1,1,0,0.13,3.7133281345162463,6.2166061010848646,7.243512974665482
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,,CORSAIR,1.0,1.0,4.2,No Badge,Organic,1,0,0,0.0,4.262539022051294,6.2166061010848646,7.607381425639791
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Brother,3.0,0.95,4.7,No Badge,Organic,1,0,0,0.14,6.084431073610243,5.303304908059076,3.610917912644224
Displays & Mounting,Mainstream,New,False,Current-Gen,,,,,,,,,VIVO,2.0,0.95,4.5,No Badge,Organic,1,0,0,0.2,3.931629535067065,6.2166061010848646,7.816819965764552
Accessories & Consumables,Premium,New,True,Current-Gen,,,,,,,,,Shure,1.0,1.0,4.1,No Badge,Organic,1,0,0,0.0,4.875120984409557,5.993961427306569,4.77912349311153
Accessories & Consumables,Premium,New,True,Current-Gen,,,,,20.0,,,,DJI,3.0,0.95,4.0,No Badge,Organic,0,0,0,0.0,5.1972808223702645,5.707110264748875,1.0986122886681098
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,ASURION,2.0,0.9,4.4,No Badge,Organic,0,0,0,0.0,3.2577118486533987,0.0,3.9318256327243257
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,Wired,Poly,1.0,1.0,4.3,No Badge,Organic,1,1,0,0.0,3.7133281345162463,6.2166061010848646,7.81156848934518
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,2.4 GHz,Lenovo,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,2.5610957881455465,6.90875477931522,7.8434564043761155
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,,Jabra,1.0,1.0,4.2,Amazon's,Organic,1,0,0,0.0,5.739760757321436,5.303304908059076,3.688879454113936
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Godox,1.0,0.95,4.8,Best Seller,Organic,1,0,0,0.0,3.258096538021482,6.2166061010848646,7.049254841255837
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,EPSON,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,3.588782837575651,6.68586094706836,6.327936783729195
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,350.0,350.0,,,Bluetooth,Pyle,1.0,0.9,4.1,No Badge,Organic,1,0,0,0.21,5.53334996225466,5.707110264748875,7.475905969367397
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,1.0,0.9,4.6,No Badge,Organic,0,1,0,0.0,4.717516245819629,5.993961427306569,6.144185634125646
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,,Lenovo,1.0,0.9,4.1,No Badge,Organic,1,0,0,0.07,4.9486889658772695,5.707110264748875,7.322510433997394
Accessories & Consumables,Mainstream,New,False,Current-Gen,,1024.0,,400.0,,,,USB Type-C,SanDisk,1.0,1.0,4.3,No Badge,Organic,1,0,0,0.32,4.787408405976297,5.707110264748875,10.049274784602108
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,Panasonic,10.0,0.9,4.7,No Badge,Organic,0,0,0,0.0,1.1505720275988207,6.90875477931522,8.258163361537619
Accessories & Consumables,Budget,New,False,Legacy,,,5.5,,,,,,Avery,50.0,0.9,4.8,No Badge,Organic,1,0,0,0.42,2.8981194446869907,6.90875477931522,8.910585718290132
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,VTech,5.0,0.9,4.2,No Badge,Organic,1,0,0,0.3,5.153002535383178,5.993961427306569,9.105090961257083
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,65.0,,,,UGREEN,1.0,0.9,4.7,No Badge,Organic,0,0,0,0.2,4.0428758138469085,6.2166061010848646,6.4457198193855785
"Desktops, Workstations & Servers",Mainstream,New,False,Current-Gen,,,,4.4,,,i5,,Intel,1.0,1.0,4.8,No Badge,Organic,1,0,0,0.0,4.973763819320351,5.303304908059076,7.273092595999522
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Epson,1.0,0.95,4.7,No Badge,Organic,1,0,0,0.0,3.6477970090127054,6.68586094706836,6.816735880594968
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,,Proscan,1.0,0.9,4.2,No Badge,Organic,1,0,0,0.21,3.433664571799657,6.2166061010848646,7.101675971619444
Accessories & Consumables,Mainstream,New,True,Current-Gen,,128.0,,277.0,,,,,Sony,1.0,0.9,4.8,No Badge,Organic,1,0,0,0.0,4.23410650459726,6.2166061010848646,7.961718815981363
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,ACDelco,12.0,1.0,4.6,No Badge,Organic,1,1,0,0.08,2.995232148512309,6.90875477931522,9.247057954911346
Accessories & Consumables,Mainstream,New,False,Current-Gen,,512.0,,1000.0,,,,,SanDisk,1.0,0.95,5.0,No Badge,Organic,1,0,0,0.13,4.3943256902608985,5.993961427306569,2.302585092994046
Tablets & E-Readers,Mainstream,New,True,Current-Gen,4.0,64.0,10.1,,,,,WiFi,Samsung,1.0,0.9,4.3,Amazon's,Organic,1,0,0,0.26,6.478494281107485,4.61512051684126,4.90527477843843
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,Brother,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.32,5.860786223465865,5.707110264748875,5.966146739123692
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Kodak,1.0,0.9,4.2,No Badge,Organic,1,0,0,0.0,5.3518107389880365,5.707110264748875,7.21081845347222
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,,,,Uniden,1.0,0.95,4.2,No Badge,Organic,1,0,0,0.0,4.54159120434522,6.2166061010848646,8.705662478796427
Cameras & Photography,Mainstream,New,True,Current-Gen,,,,32.5,,4K/UHD (2160p),,,Canon,1.0,0.9,4.7,No Badge,Organic,1,0,0,0.06,7.377758908227872,4.61512051684126,6.295266001439646
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,D'Addario,3.0,1.0,4.8,No Badge,Organic,0,0,0,0.0,2.995232148512309,6.90875477931522,10.703199523324104
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Energizer,0.0,0.9,4.7,No Badge,Organic,1,0,0,0.0,2.3085671646715933,7.601402334583733,7.259116128097101
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,,Elgato,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.0,4.6150215020384655,6.2166061010848646,6.498282149476434
Peripherals & Input Devices,Mainstream,New,True,Current-Gen,,,,,,,,,Corsair,1.0,0.9,4.4,No Badge,Organic,0,0,0,0.0,5.131613220649158,5.303304908059076,8.39615486303918
PC Components (Core),Premium,New,True,Current-Gen,,20480.0,3.5,7200.0,,,,,Western Digital,1.0,0.95,4.4,No Badge,Organic,1,0,0,0.0,6.042609080431154,4.61512051684126,8.200837258379849
Smartphones & Wearables,Mainstream,New,False,Current-Gen,,,,,,,,,,2.0,0.95,4.1,No Badge,Organic,1,1,0,0.0,4.110709916308365,6.2166061010848646,7.61972421378267
PC Components (Core),Premium,New,True,Current-Gen,,,,,,,Ryzen 9,,AMD,1.0,0.95,4.5,No Badge,Organic,0,0,0,0.0,6.396929655216146,4.61512051684126,4.532599493153256
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,100.0,4K/UHD (2160p),,USB-C,UGREEN,1.0,0.9,4.4,No Badge,Organic,0,0,0,0.33,4.110709916308365,6.2166061010848646,7.30854279753919
Laptops & Chromebooks,Mainstream,New,False,Current-Gen,32.0,1024.0,15.6,0.0,0.0,FHD (1080p),i7,WiFi 6,Dell,1.0,1.0,4.1,No Badge,Organic,0,0,0,0.0,6.001414877961151,5.303304908059076,5.049856007249537
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Wireless,HP,1.0,0.95,4.1,No Badge,Organic,0,1,0,0.0,5.195232038464711,5.707110264748875,6.257667587882639
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Uniden,1.0,0.9,4.4,No Badge,Organic,0,0,0,0.0,6.552493621597604,5.303304908059076,7.0925737159746784
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Bushnell,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.17,5.141605075260502,5.993961427306569,5.484796933490655
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,EPSON,2.0,0.95,4.6,No Badge,Organic,1,0,0,0.0,3.4610373820181723,6.803505257608338,8.83811659764782
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,GoPro,1.0,1.0,4.8,No Badge,Organic,1,0,0,0.0,3.5201649007261984,6.2166061010848646,6.16541785423142
Accessories & Consumables,Mainstream,New,False,Legacy,,,6.0,,,,,,Scotch,5.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,1.8931119634883424,7.601402334583733,8.711772645605693
Cameras & Photography,Mainstream,New,True,Current-Gen,,,,,,,,,Canon,1.0,0.9,4.8,No Badge,Organic,1,0,0,0.06,8.131530710604252,3.9318256327243257,5.749392985908253
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,LISEN,1.0,0.9,4.5,No Badge,Organic,1,0,0,0.33,4.109233174715851,6.2166061010848646,5.313205979041787
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth 5.1,JLab,1.0,1.0,4.4,No Badge,Organic,0,0,0,0.0,2.63834278867739,6.90875477931522,10.92255145577777
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,70.0,,,,,Streamlight,1.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,3.906407266642512,6.68586094706836,8.296795865770052
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,FHD (1080p),,Wired,Philips,1.0,0.9,4.4,No Badge,Organic,1,0,0,0.21,4.262539022051294,6.2166061010848646,7.009408932708637
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,15.0,,,,,,VELCRO,4.0,1.0,4.6,No Badge,Organic,1,0,0,0.26,2.39698576841553,6.90875477931522,6.785587645007929
Laptops & Chromebooks,Premium,New,True,Current-Gen,16.0,1024.0,16.0,240.0,,2K/QHD (1440p),"i9-14900HX, RTX 4060",Wi-Fi 6E,ASUS,1.0,1.0,4.0,No Badge,Organic,1,0,0,0.06,7.438965713483813,3.9318256327243257,5.659482215759621
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,Wireless,HyperX,1.0,0.95,4.4,No Badge,Organic,0,0,0,0.0,4.012772908528289,6.2166061010848646,10.456107497959096
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,CHAMBERLAIN,1.0,0.95,4.4,No Badge,Organic,1,0,0,0.32,3.931629535067065,6.2166061010848646,9.302372457422676
Cameras & Photography,Mainstream,New,True,Current-Gen,,,,,,,,,DJI,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.43,4.248495242049359,6.2166061010848646,6.35088571671474
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,15.0,,,,Amazon Basics,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.0,2.6239436918052106,6.90875477931522,6.716594773520978
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,,Zebra,1.0,0.9,4.2,No Badge,Organic,1,0,0,0.14,6.142187931892113,4.61512051684126,4.290459441148391
Accessories & Consumables,Budget,New,False,Legacy,,,,,,,,,EPSON,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,4.201553368737545,6.55250788703459,8.118207049405783
PC Components (Core),Premium,New,True,Current-Gen,256.0,,,8200.0,,,Ryzen X870,,ASRock,1.0,1.0,4.2,No Badge,Organic,0,0,0,0.0,5.761390787276515,5.303304908059076,5.983936280687191
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Texas Instruments,1.0,0.95,4.7,No Badge,Organic,0,0,0,0.0,2.8320361808832013,6.803505257608338,4.795790545596741
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Casio,1.0,1.0,4.4,No Badge,Organic,1,0,0,0.0,3.2756341586868096,6.803505257608338,8.350666240520924
Networking & Smart Home,Mainstream,New,False,Current-Gen,,,,,,,,,SimpliSafe,1.0,0.9,4.7,No Badge,Organic,1,0,0,0.0,3.7133281345162463,6.2166061010848646,7.239932591320469
Cameras & Photography,Mainstream,New,False,Current-Gen,,,3.0,20.0,,FHD (1080p),,,KODAK,1.0,0.9,4.1,No Badge,Organic,1,0,0,0.0,5.247024072160486,5.707110264748875,7.093404625868766
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,USB-C,HyperX,1.0,1.0,4.5,No Badge,Organic,1,0,0,0.27,5.017213609456379,6.2166061010848646,5.786897381366708
Smartphones & Wearables,Premium,New,True,Current-Gen,,,42.0,,,,,,Garmin,1.0,0.95,4.3,No Badge,Organic,1,0,0,0.0,6.311716660167896,5.303304908059076,4.04305126783455
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Wireless,Logitech,1.0,0.95,4.6,No Badge,Organic,1,1,0,0.0,3.58324112209094,6.2166061010848646,10.575079070130355
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,JanSport,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.22,4.61512051684126,6.2166061010848646,6.198478716492308
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Pyle,1.0,0.95,4.4,No Badge,Organic,1,0,0,0.0,3.433664571799657,6.803505257608338,8.209852481301272
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,,Fractal Design,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,5.30325515557766,5.707110264748875,2.3978952727983707
PC Components (Core),Premium,New,True,Cutting-Edge,128.0,,,6400.0,1.35,,,,CORSAIR,2.0,1.0,5.0,No Badge,Organic,1,0,0,0.1,5.924229059089152,4.61512051684126,1.3862943611198906
Laptops & Chromebooks,Premium,New,True,Current-Gen,16.0,1024.0,16.0,1200.0,,2K/QHD (1440p),Ryzen 7 350,,HP,1.0,1.0,4.6,No Badge,Organic,1,0,0,0.14,6.684611727667927,4.61512051684126,1.9459101490553128
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Philips,2.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,2.9069010598473755,6.90875477931522,9.827470066112213
Laptops & Chromebooks,Premium,New,True,Cutting-Edge,32.0,1024.0,18.0,240.0,,2K/QHD (1440p),Intel Core Ultra 9 275HX / NVIDIA GeForce RTX 5070 Ti,Wi-Fi 7,ASUS ROG,1.0,1.0,4.2,No Badge,Organic,0,0,0,0.0,7.890960457246773,4.61512051684126,5.135798437050262
Networking & Smart Home,Mainstream,New,True,Current-Gen,,,8.0,,,,,,Garmin,1.0,0.85,4.3,No Badge,Organic,0,0,0,0.0,5.937325101007334,5.707110264748875,7.895063498091573
Smartphones & Wearables,Premium,New,True,Current-Gen,,,51.0,,,,,,Garmin,1.0,1.0,4.4,No Badge,Organic,1,0,0,0.0,7.378377466881018,4.61512051684126,3.258096538021482
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,6.6,,240.0,,,,Belkin,2.0,0.95,4.7,No Badge,Organic,1,0,0,0.06,3.177637076851603,6.90875477931522,4.90527477843843
Peripherals & Input Devices,Mainstream,New,True,Current-Gen,,,,,,,,,Logitech,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.1,4.6150215020384655,5.993961427306569,6.533788837933344
Smartphones & Wearables,Premium,Renewed/Refurbished,True,Current-Gen,,,45.0,,,,,GPS + Cellular,Apple,1.0,0.95,4.3,No Badge,Organic,0,0,0,0.13,5.262690188904886,5.707110264748875,6.93828448401696
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,49.0,,,,,,ESR,2.0,0.9,4.2,No Badge,Organic,1,0,0,0.0,2.39698576841553,6.90875477931522,8.834336974017637
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,Canon,1.0,0.9,4.8,No Badge,Organic,0,0,0,0.0,4.248495242049359,5.707110264748875,8.677950570294351
Displays & Mounting,Mainstream,New,False,Current-Gen,,,27.0,160.0,,4K/UHD (2160p),,"HDMI 2.1, Display Port 1.4",Acer,1.0,1.0,4.2,No Badge,Organic,1,0,0,0.09,5.860757733031528,5.303304908059076,6.152732694704104
Accessories & Consumables,Budget,New,False,Current-Gen,,,,,,,,,Texas Instruments,1.0,0.95,4.6,No Badge,Organic,0,0,0,0.0,2.3960754360813845,6.68586094706836,6.98933526597456
Displays & Mounting,Premium,New,True,Current-Gen,,,80.0,240.0,,4K/UHD (2160p),,,Hisense,1.0,1.0,4.5,No Badge,Organic,1,0,0,0.0,8.160223918452681,3.9318256327243257,3.8918202981106265
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth 6.0,UGREEN,1.0,1.0,4.5,No Badge,Organic,1,0,0,0.31,2.63834278867739,6.90875477931522,5.926926025970411
Displays & Mounting,Premium,New,True,Current-Gen,,,65.0,3000.0,,4K/UHD (2160p),,,Hisense,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.0,7.823633925960974,3.9318256327243257,4.948759890378168
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Wireless,HP,1.0,0.95,4.4,No Badge,Organic,0,0,0,0.0,2.8898160479624417,6.2166061010848646,7.722234744709607
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,15.0,,,,,Belkin,1.0,0.9,4.3,No Badge,Sponsored,1,0,0,0.15,4.6150215020384655,6.2166061010848646,6.597145701886651
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,,TCL,1.0,0.9,4.6,No Badge,Organic,0,0,0,0.0,4.262539022051294,6.2166061010848646,4.770684624465665
PC Components (Core),Mainstream,New,False,Current-Gen,,,,,750.0,,,,Thermaltake,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.11,4.5107496103686,5.993961427306569,8.08487062913819
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,40.0,,,,Belkin,1.0,0.95,4.4,No Badge,Sponsored,1,0,1,0.0,4.795707897553386,6.90875477931522,8.166500319155052
"Desktops, Workstations & Servers",Premium,Renewed/Refurbished,True,Current-Gen,32.0,1024.0,,,,4K/UHD (2160p),i7,"WiFi 6, Bluetooth",Lenovo,1.0,1.0,4.0,No Badge,Organic,0,0,0,0.0,5.3518107389880365,5.303304908059076,6.499787040655854
Displays & Mounting,Premium,New,True,Current-Gen,,,,,,,,,VIVO,1.0,0.95,4.5,No Badge,Organic,1,0,1,0.11,4.5107496103686,5.993961427306569,7.691200097522863
Gaming Systems & VR,Mainstream,New,False,Current-Gen,,,,,,,,,Turtle Beach,1.0,0.95,4.1,No Badge,Organic,0,0,0,0.0,5.966992535183494,5.303304908059076,7.684783943522785
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,,Anker,1.0,0.9,4.2,No Badge,Organic,0,1,0,0.0,4.875120984409557,6.2166061010848646,6.329720905522696
Smartphones & Wearables,Mainstream,New,False,Current-Gen,,,,,,,,,Yealink,1.0,0.9,4.1,Best Seller,Organic,1,0,0,0.1,4.709530201312334,5.707110264748875,5.983936280687191
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,HP,108.0,0.9,4.5,No Badge,Organic,1,0,0,0.0,3.8709926558701535,6.398594934535208,6.621405651764134
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,Wired,Google,1.0,1.0,4.4,No Badge,Organic,1,0,0,0.05,3.417726683613366,6.2166061010848646,5.068904202220232
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,,JBL,1.0,0.95,4.5,No Badge,Organic,0,0,0,0.0,4.18950321539533,6.2166061010848646,6.833031732786201
"Desktops, Workstations & Servers",Premium,New,True,Current-Gen,,,,,,,i5,,Intel,1.0,0.9,4.7,No Badge,Organic,1,0,0,0.0,5.286194176745726,5.303304908059076,5.583496308781699
PC Components (Core),Mainstream,New,True,Current-Gen,,,165.0,,,,,,Cooler Master,1.0,0.9,4.3,No Badge,Organic,1,0,0,0.0,3.76096753050819,6.2166061010848646,7.356918242356021
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,TASCAM,1.0,0.95,4.5,Best Seller,Organic,0,0,0,0.0,5.049856007249537,5.707110264748875,7.150701457592526
PC Components (Core),Mainstream,New,True,Current-Gen,32.0,,,3200.0,1.2,,,,CORSAIR,2.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,4.454231010422805,5.707110264748875,8.204398418149381
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Retevis,6.0,0.95,4.4,No Badge,Organic,1,0,0,0.25,4.644294740672142,5.993961427306569,6.541029999189903
Laptops & Chromebooks,Mainstream,New,False,Current-Gen,8.0,512.0,14.0,60.0,,FHD (1080p),i3,WiFi 6E,Acer,1.0,1.0,4.5,No Badge,Organic,0,0,0,0.0,5.598421958998375,5.303304908059076,3.737669618283368
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Brother,3.0,0.9,4.6,No Badge,Organic,1,0,0,0.0,3.970103216504671,6.398594934535208,7.711101251840158
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,KENWOOD,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.16,4.867534450455582,6.2166061010848646,6.089044875446846
Displays & Mounting,Mainstream,New,False,Current-Gen,,,,,,,,,Amazon,1.0,0.9,4.7,No Badge,Organic,0,0,0,0.0,3.7133281345162463,6.2166061010848646,13.156992797452878
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,HP,2.0,0.9,4.7,No Badge,Organic,0,0,0,0.0,5.659098867029561,5.303304908059076,4.820281565605037
Smartphones & Wearables,Mainstream,New,True,Current-Gen,,,,,,,,,SAMSUNG,1.0,0.95,3.9,No Badge,Organic,1,0,0,0.0,3.2577118486533987,6.90875477931522,5.332718793265369
Accessories & Consumables,Budget,New,False,Legacy,,,1.5,,12.0,,,,Amazon Basics,1.0,0.9,4.6,No Badge,Organic,1,0,0,0.0,2.363680192353857,6.90875477931522,9.840387995592812
Accessories & Consumables,Mainstream,New,False,Cutting-Edge,,,,,,,,,Brother,3.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,3.7010550300440697,6.68586094706836,8.09346227450118
Laptops & Chromebooks,Mainstream,New,False,Current-Gen,16.0,512.0,15.6,144.0,,FHD (1080p),AMD Ryzen 5 7535HS,,HP,1.0,0.95,4.5,No Badge,Organic,0,0,0,0.0,6.386879319362645,4.61512051684126,4.564348191467836
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,,Scosche,1.0,0.9,4.4,No Badge,Organic,1,0,0,0.0,3.0430928449138284,6.90875477931522,9.086702731518004
Displays & Mounting,Mainstream,New,True,Current-Gen,,,32.0,,,4K/UHD (2160p),,"USB-C, HDMI, USB-A",SAMSUNG,1.0,0.95,4.6,No Badge,Organic,1,0,0,0.0,6.552493621597604,4.61512051684126,2.8903717578961645
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,49.0,,,,,,ESR,2.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,2.7073833121145063,6.90875477931522,5.342334251964811
PC Components (Core),Mainstream,New,True,Current-Gen,64.0,,,6000.0,,,,,CORSAIR,2.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,5.3518107389880365,5.707110264748875,5.802118375377063
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,Burt's Bees,3.0,0.95,4.5,No Badge,Organic,1,1,0,0.18,3.0430928449138284,6.90875477931522,8.348774539791274
Peripherals & Input Devices,Mainstream,New,False,Current-Gen,,,,,,,,Wired,Lenovo,1.0,0.9,4.5,No Badge,Organic,1,0,0,0.0,2.8326249356838407,6.90875477931522,7.103322062526113
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Canon,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.05,3.09058780456667,6.90875477931522,5.655991810819852
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Texas Instruments,10.0,0.9,4.8,No Badge,Organic,1,0,0,0.0,7.314293144813257,3.9318256327243257,2.8903717578961645
Audio & Video Equipment,Mainstream,New,False,Current-Gen,,,,,,,,Bluetooth,Pyle,4.0,0.95,4.2,No Badge,Organic,1,0,0,0.14,4.663344750039164,6.2166061010848646,7.699389406256737
Accessories & Consumables,Mainstream,New,False,Legacy,,,7.0,,,,,,Brady,1.0,0.9,4.7,No Badge,Organic,1,0,0,0.0,4.195245147157833,5.707110264748875,6.210600077024653
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,OtterBox,1.0,1.0,4.5,No Badge,Organic,1,0,0,0.44,4.510309904964132,6.2166061010848646,5.655991810819852
PC Components (Core),Mainstream,New,False,Current-Gen,,,,,,,,,LIAN LI,1.0,1.0,4.7,No Badge,Organic,1,0,0,0.0,4.644102395989878,5.993961427306569,7.370860166536716
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,UBeesize,1.0,0.9,4.1,Limited time deal,Organic,1,0,0,0.13,3.5260663637080247,6.2166061010848646,4.997212273764115
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,Bluetooth,Bose,1.0,0.95,4.8,No Badge,Organic,0,0,0,0.0,4.330601752681694,6.2166061010848646,9.91081067291591
Cameras & Photography,Premium,New,True,Current-Gen,,,,,,,,,DJI,1.0,0.95,4.5,No Badge,Organic,1,0,0,0.0,6.76849321164863,5.303304908059076,6.784457062637643
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,OtterBox,1.0,1.0,4.3,No Badge,Organic,1,0,0,0.23,4.875120984409557,5.993961427306569,5.849324779946859
Accessories & Consumables,Budget,New,False,Legacy,,8.0,,,,,,,SanDisk,10.0,0.9,4.7,No Badge,Organic,1,0,0,0.0,3.682358237123671,6.2166061010848646,7.274479558773871
Accessories & Consumables,Mainstream,New,False,Legacy,,,,,,,,,HP,2.0,1.0,3.8,No Badge,Organic,1,0,0,0.0,5.19844178112078,5.707110264748875,2.3978952727983707
Accessories & Consumables,Mainstream,New,False,Current-Gen,,,,,,,,,Brother,4.0,1.0,4.6,No Badge,Organic,1,0,0,0.0,4.795707897553386,5.993961427306569,6.0063531596017325
Audio & Video Equipment,Mainstream,New,True,Current-Gen,,,,,,,,,Sony,1.0,0.95,3.9,No Badge,Organic,0,0,0,0.0,5.4458317893365855,5.707110264748875,9.023408202624545
Displays & Mounting,Mainstream,New,False,Current-Gen,,,21.5,75.0,,FHD (1080p),,"HDMI, DisplayPort, VGA",ASUS,1.0,1.0,4.6,No Badge,Organic,0,0,0,0.0,4.673856343776539,5.707110264748875,8.174702882469461
Accessories & Consumables,Mainstream,New,True,Current-Gen,,,,,,,,,OtterBox,1.0,1.0,3.9,No Badge,Organic,1,0,0,0.27,4.6150215020384655,5.993961427306569,4.983606621708336
Displays & Mounting,Mainstream,New,True,Current-Gen,,,32.0,,,4K/UHD (2160p),,,Samsung,1.0,1.0,4.4,No Badge,Organic,0,1,0,0.0,5.94277312806309,5.303304908059076,7.317876198626496
