product_title,product_rating,total_reviews,purchased_last_month,original_price,is_sponsored,coupon,buy_box_availability,sustainability_tags,product_image_url,has_coupon,discount_percentage,badge_amazons,badge_best_seller,badge_ends_in,badge_limited_time_deal,badge_no_badge,badge_save_xpct,product_category,log_purchased_last_month,log_original_price,log_total_reviews
"EPSON 126 DURABrite Ultra Ink Black & Color Combo Pack For WF-3520, WF-3530, WF-3540, WF-520, WF-545, WF-630, WF-633, WF-635, WF-645, WF-7010, WF-7510, WF-7520, WF-840, WF-845 and other select models",4.6,1641.0,300,77.29,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71WE+vGgkbL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",5.707110264748875,4.360419880919823,7.403670290012373
"HP 15.6"" FHD Touchscreen Business Laptop, Intel i7-1255U, 32GB RAM, 1TB PCIe SSD, Intel Iris Xe Graphics, Num Pad, Webcam, Windows 11 Pro, Natural Silver, 32GB Hotface USB Card",4.2,142.0,100,769.0,0,No Coupon,1,0,https://m.media-amazon.com/images/I/815QX9PuzHL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Laptops,4.61512051684126,6.646390514847729,4.962844630259907
"SAMSUNG Galaxy Tab A9 (64GB, 4GB, Wi-Fi Only) 8.7"" Android Tablet, All Day Battery, Octa-core (6nm), Dual Speakers, International Model - X110 (256GB SD Bundle, Graphite)",4.2,231.0,200,124.49,0,No Coupon,1,0,https://m.media-amazon.com/images/I/41vsiWiVmXL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Mobile Cell Phones & Smartphones,5.303304908059076,4.832226074122216,5.44673737166631
"Klipsch The Detroit Portable Bluetooth Speaker with Dual 1"" tweeters and 3"" woofers, IP67 dust and Waterproof Rating, 20 Hours of Playtime for a Premium Live Concert Experience",4.4,199.0,200,324.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61XgzN162UL._AC_UL320_.jpg,0,0.09,0,0,0,0,1,0,Wearables,5.303304908059076,5.786866706049599,5.298317366548036
"Lorex 4MP Pan & Tilt Indoor Smart Security Camera - Wireless 2K Wi-Fi Camera with Person Detection, Privacy Mode, 2-Way Talk, Smart Home Compatibility, 360° Pan/Tilt View - Free 16GB Micro SD",4.2,134.0,300,79.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61vhc1COn-L._AC_UL320_.jpg,0,0.29,0,0,0,0,1,0,Smart Home & Security,5.707110264748875,4.3943256902608985,4.90527477843843
Seasonic Prime TX-1600-1600W - 80+ Titanium - ATX 3.0 & PCIe 5.1 Ready - Full Modular - ATX Form Factor - Premium Japanese Capacitor - Nvidia RTX 30/40 Super & AMD GPU Compatible (Ref. SSR-1600TR2),4.5,188.0,100,559.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/81JfOjDElzL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,PC Components,4.61512051684126,6.329703080051881,5.241747015059643
"Apple iPad Air 2, 16 GB, Space Gray (Renewed)",4.1,3843.0,300,99.0,0,No Coupon,0,0,https://m.media-amazon.com/images/I/61ufQeEma5L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Tablets & E-readers (DEVICES ONLY),5.707110264748875,4.605170185988092,8.254268770090183
"Lenovo IdeaPad 5X 2-in-1 Copilot+ Extra-Long Battery Life 14"" WUXGA FHD+ OLED Touch Display 16GB Memory 512GB Storage Snapdragon X Plus 8-core Processor Windows 11 Home, Pen Included, Luna Gray",4.0,26.0,50,869.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61oHbqqqvJL._AC_UL320_.jpg,0,0.1,0,0,0,0,1,0,Laptops,3.9318256327243257,6.769630495730338,3.295836866004329
"Champion Power Equipment Pro Grade OSHA Compliant Power Distribution Box, 50-Amp Twist Lock Inlet, Six 120V GFCI Duplexes, One 120/240V 30A Locking Outlet, 30A and 50A RV Adapters",4.8,48.0,100,444.21,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71GL1bdXMnL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Chargers, Adapters & Cables",4.61512051684126,6.0985460809640415,3.8918202981106265
"Lutron Claro Light Switch Cover Plate, 1 Gang Wallplate, for Decorator Light Switches, Rocker Light Switch Cover, Outlet Cover, Screwless Switch Plate Cover, Satin, SC-1-SW, Snow",4.7,8318.0,500,7.16,0,No Coupon,1,0,https://m.media-amazon.com/images/I/31Qh8GXn4iL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Small Gadget Accessories (Cases & Protectors),6.2166061010848646,2.0992441689760155,9.026297334283887
"UGREEN Revodok Pro 9 in 1 USB C Hub Gigabit Ethernet Adapter 4K@60Hz HDMI, 100W PD Charging, USB A Data Ports, SD/TF Card Reader Compatible with Mac M1, M2, M3,M4, Steam Deck",4.6,206.0,500,39.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71scB9Eu7RL._AC_UL320_.jpg,0,0.25,0,0,0,0,1,0,Computer Peripherals,6.2166061010848646,3.7133281345162463,5.332718793265369
"MSI MAG Z890 Tomahawk WiFi Gaming Motherboard (Supports Core Ultra Series 2 Intel Processors, LGA 1851, DDR5, PCIe 5.0, M.2, SATA, 5Gbps LAN, USB Type-C, Wi-Fi 7, Bluetooth 5.4, Thunderbolt 4, ATX)",4.5,72.0,100,359.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/810DDvs6N2L._AC_UL320_.jpg,0,0.33,0,0,0,0,1,0,PC Components,4.61512051684126,5.888850257118181,4.290459441148391
SABRENT USB Type C SATA 2.5” & 3.5” Dual Bay Hard Drive Docking Station | Offline Cloning | Up to 5Gbps | Tool Free Installation (EC-CH2B),4.4,4631.0,500,49.89,0,Save 15%  with coupon,1,0,https://m.media-amazon.com/images/I/614FKVpm+oL._AC_UL320_.jpg,1,0.0,1,0,0,0,0,0,PC Components,6.2166061010848646,3.929666440600741,8.440744019252831
"Lenovo ThinkPad X1 Carbon Gen 13 21NS000LUS 14"" Copilot+ PC Ultrabook - 2.8K - Intel Core Ultra 7 258V - Intel Evo Platform - 32 GB - 1 TB SSD - English Keyboard - Black Paint - Intel Chip - 2880 x 18",0.0,0.0,0,2519.0,0,No Coupon,1,0,https://m.media-amazon.com/images/I/610xbxLBqOL._AC_UL320_.jpg,0,0.23,0,0,0,0,1,0,Laptops,0.0,7.832014180505469,0.0
Logitech K350 Keyboard - Wireless Connectivity - RF - Black - USB Interface,4.4,1000.0,200,166.46,0,No Coupon,0,0,https://m.media-amazon.com/images/I/81Fci85XphL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Computer Peripherals,5.303304908059076,5.120744516776286,6.90875477931522
"Performance Tool W80586 Heavy Duty Remote Starter for Car and Truck Engines with Push-Button Switch and 5-ft Wire Leads , Black",4.4,2241.0,800,23.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61cVI+HIY-L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,PC Components,6.68586094706836,3.218475744846861,7.715123603632105
Shure by Gator Deluxe Articulating Desktop Podcasting Mic Boom Arm with Cable Management Channel; (SH-BROADCAST1),4.0,539.0,200,81.26,0,No Coupon,0,0,https://m.media-amazon.com/images/I/615Ego7TqwL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Audio, Sound & Recording Gear",5.303304908059076,4.409884962802278,6.29156913955832
"Samsung Galaxy Ai Watch 7 Latin American Specs SM-L300 (40mm) Bluetooth Wellness Tips, Heart Rate Tracking, Sleep Monitor, Fitness Tracker (Green)",4.4,134.0,200,162.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/619TKGtdPPL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Wearables,5.303304908059076,5.099805450355355,4.90527477843843
"Highland Sticky Notes, 1.5 x 2 Inches, Yellow, 12 Pack (6539)",4.5,1580.0,1000,5.51,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61+YAfk1+bL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,category_misc,6.90875477931522,1.873339456220478,7.365812837209472
SteelSeries New Apex 9 Mini – HotSwap Optical Mini Keyboard – 60% Compact Design – Optical Switches – RGB Customization – Aluminum Alloy Frame – Double Shot PBT Keycap,4.6,714.0,200,129.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/713qRBJtQdL._AC_UL320_.jpg,0,0.24,0,0,0,0,1,0,Computer Peripherals,5.303304908059076,4.875120984409557,6.572282542694008
"Harman Kardon Onyx Studio 9 - Portable Stereo Bluetooth Home Speaker with Built-in Battery and USB Charging, self-Tuning, and Multi-Speaker Connection by Auracast - Black",4.5,62.0,100,299.95,0,No Coupon,1,0,https://m.media-amazon.com/images/I/A19xR9Pri8L._AC_UL320_.jpg,0,0.13,0,0,0,0,1,0,"Audio, Sound & Recording Gear",4.61512051684126,5.70694413799378,4.143134726391533
"Pyle Megaphone Speaker PA Bullhorn Built-in Siren - Adjustable Volume Control & 1200Yard Range - for Football, Soccer, Baseball, Hockey & Basketball Cheerleading Fans & Coaches or for Safety Drills",4.2,1860.0,400,40.1,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71kSXXgqy0L._AC_UL320_.jpg,0,0.14,0,0,0,0,1,0,"Audio, Sound & Recording Gear",5.993961427306569,3.716008121502189,7.528869256642251
ASRock B650 PRO RS AMD Ryzen 7000 Series Processors Motherboard,4.3,86.0,100,149.0,0,No Coupon,1,0,https://m.media-amazon.com/images/I/618VQO1R+EL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,PC Components,4.61512051684126,5.010635294096256,4.465908118654584
Canon imagePROGRAF PRO-1100: 17” Professional Wireless Inkjet Photo Printer,4.1,30.0,50,1348.58,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71DcCayJL7L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Printers & Scanners (Hardware),3.9318256327243257,7.207548711916262,3.4339872044851463
"BAGSMART Compression Travel Backpack, Expandable Carry On Backpack with Packing Cubes, Water Resistant Weekender Backpack Fits 17 Inch laptop, Luggage Daypack with Shoe Bag, Grey",4.5,944.0,500,36.11,0,No Coupon,1,0,https://m.media-amazon.com/images/I/81zxThwdpjL._AC_UL320_.jpg,0,0.08,0,0,0,0,1,0,Small Gadget Accessories (Cases & Protectors),6.2166061010848646,3.613886475072506,6.851184927493743
"weBoost Drive Sleek - Model 470135 - Portable Signal Booster for Cars, SUVs, Trucks & Vans - 5G & 4G LTE Cellular Signal Booster for All US Carriers - Includes Booster & Antennas - FCC-Approved",3.7,1957.0,200,199.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71HobTwrBNL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Mobile Cell Phones & Smartphones,5.303304908059076,5.30325515557766,7.579678823090456
Ooma Telo VoIP Free Internet Home Phone Service and HD3 Handset. Affordable landline replacement. Unlimited nationwide calling. Call on the go with free mobile app. Can block Robocalls.,4.0,785.0,200,117.02,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61kRLqv7pJL._AC_UL320_.jpg,0,0.11,0,0,0,0,1,0,Mobile Cell Phones & Smartphones,5.303304908059076,4.770854101629023,6.666956792429207
"ASUS Chromebox 5a with Intel® Celeron® 7305 Processor, 4GB DDR4 RAM, 128GB M.2 PCIe G4x4 NVMe SSD, Quad-Display, Wi-Fi 6E & Bluetooth, Gb LAN, USB-C, Chrome OS, VESA Mount",4.6,27.0,100,329.0,0,No Coupon,1,0,https://m.media-amazon.com/images/I/81V9EIUK-ZL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,PC Components,4.61512051684126,5.799092654460526,3.332204510175204
SanDisk Cruzer Ultra 16GB USB 3.0 Flash Drive SDCZ48-016G-U46 up to 100MB/s (Pack of 5),4.7,2042.0,500,27.29,0,No Coupon,1,0,https://m.media-amazon.com/images/I/51Jho0jaI4L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Storage & Memory Cards,6.2166061010848646,3.342508385313476,7.622174594817622
"Amazon Basics 67-Inch Monopod, Black",4.6,10492.0,500,16.95,0,No Coupon,1,0,https://m.media-amazon.com/images/I/716cixHEw9L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Computer Peripherals,6.2166061010848646,2.887590114934288,9.25846364715791
"Lenovo V14 Gen 4 Business Laptop (14"" FHD Anti-Glare, Intel 10-Core i7-13620H, 40GB RAM, 1TB SSD), Webcam with Privacy Shutter, Ethernet, Wi-Fi 6, HDMI, Bluetooth, Win 11 Pro w/ Copilot, Black",4.0,45.0,100,699.98,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71xbr9dmq8L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Laptops,4.61512051684126,6.552479355957112,3.828641396489095
SONY S1700 Multi System All Region CodeFree Blu Ray Disc DVD Player - PAL/NTSC - USB - 110-240V 50/60Hz - 6 feet HDMI Cable Included,4.2,1020.0,200,159.0,0,No Coupon,1,0,https://m.media-amazon.com/images/I/51s9vvRiTHL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,TV & Video Displays,5.303304908059076,5.075173815233827,6.928537818164665
"Belkin Dual Port USB C Charger Block 40W, USB-C Charger Fast Charging for iPhone 16, 15, 14, 13, Pro, Pro Max, Plus, Samsung Galaxy S25, Pixel , iPad, AirPods, Nintendo Switch 2 & More - White",4.7,1758.0,1000,30.99,1,No Coupon,1,0,https://m.media-amazon.com/images/I/41p5NcYCfJL._AC_UL320_.jpg,0,0.13,1,0,0,0,0,0,"Chargers, Adapters & Cables",6.90875477931522,3.4654233539614268,7.472500744737558
"Insta360 Action Invisible Selfie Stick, Compatibility: X4, GO 3S, Ace Pro, Ace, GO 3, X3, ONE RS 1-Inch 360 Edition, ONE RS (4K/Twin), GO 2, ONE X2, ONE R, ONE X",4.4,326.0,500,49.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/419hlOAGioL._AC_UL320_.jpg,0,0.1,0,0,0,0,1,0,Computer Peripherals,6.2166061010848646,3.931629535067065,5.7899601708972535
"Marshall Woburn III Bluetooth Wireless Speaker,Black",4.6,340.0,100,599.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/91QUv-fj6wL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Audio, Sound & Recording Gear",4.61512051684126,6.398578295461671,5.831882477283517
"Vic Firth SIH3 Stereo Isolation Headphones, 25 Decibels",4.6,32.0,300,87.95,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71ABZ46F58L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Audio, Sound & Recording Gear",5.707110264748875,4.4880744141118445,3.49650756146648
"TI-84 Plus CE Color Graphing Calculator, Coral (Metallic)",4.7,867.0,200,143.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71iLTQV9lEL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",5.303304908059076,4.976664774525102,6.766191714660351
"Pelican Camera Lens Protector w/Aluminum Rings for iPhone 16 Pro Max/iPhone 16 Pro - 9H Tempered Glass - Durable Anti-Scratch, Anti-Shatter, HD View w/Night Shoot, Case Friendly, Easy Install - Black",4.6,163.0,500,19.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61gERuh4CKL._AC_UL320_.jpg,0,0.0,1,0,0,0,0,0,Small Gadget Accessories (Cases & Protectors),6.2166061010848646,3.0440461338325417,5.099866427824199
"Brother Genuine TN770 2-Pack Super High Yield Black Toner Cartridge with Approximately 4,500 Page Yield/Cartridge",4.5,93.0,200,242.76,0,No Coupon,0,0,https://m.media-amazon.com/images/I/51508TE2vwL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",5.303304908059076,5.496184134677454,4.543294782270004
Pyle 6.5 Inch Marine Speakers (Pair) - 2-way IP-X4 Waterproof and Weather Resistant Outdoor Audio Dual Stereo Sound System with 600 Watt Power and Low Profile Design - Pyle PLMR652W (White),4.3,510.0,400,39.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/815q7fc50jL._AC_UL320_.jpg,0,0.25,0,0,0,0,1,0,"Audio, Sound & Recording Gear",5.993961427306569,3.7133281345162463,6.236369590203704
"Acer Aspire Go 15 Slim Laptop | 15.6"" Full HD IPS 1080P Display | Intel Core i3-N305| Intel UHD Graphics | 8GB LPDDR5 | 128GB HD | Wi-Fi 6 | AI PC | Windows 11 Home in S Mode | AG15-31P-3947",4.3,621.0,200,299.99,0,No Coupon,1,1,https://m.media-amazon.com/images/I/71wKJVtV-+L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Laptops,5.303304908059076,5.707077041605631,6.432940092739179
"Corsair Premium 600W PCIe 5.0 12VHPWR PSU Cable RMX, RMX Shift, RMe, HXi, SF and SF-L PSU's only – Requires 2X Type-4 Connectors – 12+4pin Connector – Mesh Paracord Sleeving – Black",4.7,957.0,500,29.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71FUUedQLXL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,PC Components,6.2166061010848646,3.433664571799657,6.86484777797086
"Lenovo Preferred Pro II Wired External USB Keyboard ( 4X30M86879) Factory Sealed Retail Product For USA, black",4.5,1343.0,300,9.95,0,No Coupon,0,0,https://m.media-amazon.com/images/I/61RbnmXXe1L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Computer Peripherals,5.707110264748875,2.3933394562625097,7.203405521083095
"Brother Genuine P-Touch TZe White Print on Black Label Tape (TZe335), Laminated,1/2in x 26.2ft (12mm x 8m), for Select P-Touch Label Makers, Durable, Water-Resistant, Indoor/Outdoor Use",5.0,5.0,600,17.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71xsX128mmL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",6.398594934535208,2.9439125248241944,1.791759469228055
"Amazon Basics DisplayPort to HDMI Cable, Uni-Directional, 1080p, 1920x1200, 4K@60Hz, 6 ft, Gold-Plated Plug, Black",4.5,2814.0,500,12.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61UmdN0+5XL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Chargers, Adapters & Cables",6.2166061010848646,2.63834278867739,7.942717540573791
"Kensington SlimBlade™ Pro Wireless Trackball, Rechargeable Battery, Bluetooth 2.4GHz Connection Options (K72080WW)",4.3,721.0,300,119.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61A9ebYDldL._AC_UL320_.jpg,0,0.07,0,0,0,0,1,0,Wearables,5.707110264748875,4.795707897553386,6.582025138892826
"Amazon Basics 10-Pack DisplayPort 1.2 Cable, 21.6Gbps High-Speed, 4K@60Hz, 2K@165Hz, Gold-Plated Plugs, 6 Foot, Black",4.7,6139.0,300,50.39,0,No Coupon,1,0,https://m.media-amazon.com/images/I/51oMO5QxnKL._AC_UL320_.jpg,0,0.4,0,0,0,0,1,0,"Chargers, Adapters & Cables",5.707110264748875,3.939443601004138,8.722580021141189
"Brother LC406XLCS, LC406XLMS, LC406XLYS 3-Color High Yield Ink Cartridge Set, LC406",4.6,121.0,200,229.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71+1elx3MZS._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",5.303304908059076,5.442374419541463,4.804021044733257
Innova 3630 Remote Starter Switch,4.6,3393.0,700,21.08,0,No Coupon,1,1,https://m.media-amazon.com/images/I/61k5m1krUJL._AC_UL320_.jpg,0,0.05,0,0,0,0,1,0,Smart Home & Security,6.55250788703459,3.0946722214088944,8.129764445794171
Lorex 4K Fusion DVR for Security System | 12 Channel (8 Wired + 4 Wi-Fi) | 2TB Local Storage | Smart Motion Detection | Active Deterrence | No Monthly Fees | Voice Control | Expandable to 16TB,4.5,13.0,100,329.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/612kg-DcZmL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Smart Home & Security,4.61512051684126,5.802088163440325,2.6390573296152584
"Baseus SpaceMate(MAC) Docking Station, USB C Docking Station 3 Monitors with 4K HDMI, 10Gbps USB Ports, 100W PD, Gigabit Ethernet, Audio, Laptop Docking Station for Mac & Win",4.3,140.0,200,199.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71z6c8vpt6L._AC_UL320_.jpg,0,0.15,0,0,0,0,1,0,Computer Peripherals,5.303304908059076,5.30325515557766,4.948759890378168
"Neenah Astrobrights Premium Color Card Stock, 65 lb, 8.5 x 11 Inches, 250 Sheets, Cosmic Orange",4.8,253.0,500,22.19,0,No Coupon,1,1,https://m.media-amazon.com/images/I/61wPHJu-1vL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Storage & Memory Cards,6.2166061010848646,3.143721151267441,5.537334267018537
"Monster Clarity 101Plus AirLinks Wireless Earbuds, Bluetooth 5.3 in-Ear Headphones with Charging Case, Stereo Earphones Deep Bass Sound, 28H Long Playtime, Water Resistant Design for Sports.",4.1,1870.0,500,171.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61cCdKPrIpL._AC_UL320_.jpg,0,0.83,0,0,0,0,1,0,Wearables,6.2166061010848646,5.153233789358886,7.534228326274089
"Thrustmaster T300RS Force Feedback GT Racing Wheel (compatible w/ PS5, PS5 Pro, PS4 & PC)",4.4,3087.0,100,449.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71vf7FTHtAL._AC_UL320_.jpg,0,0.13,0,0,0,0,1,0,PC Components,4.61512051684126,6.111445166307853,8.035278911144667
"Lenovo ThinkPad E16 Business Laptop, 16"" WUXGA Display, AMD Ryzen 5 7530U (Beat i7-1165G7), 24GB RAM, 1TB PCIe SSD, Webcam, HDMI, RJ-45, Fingerprint Reader, Wi-Fi 6, Windows 11 Pro, Black",4.3,253.0,50,729.0,0,No Coupon,1,0,https://m.media-amazon.com/images/I/712KStt+31L._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Laptops,3.9318256327243257,6.593044534142437,5.537334267018537
"Avery Color-Coding Removable Labels, 1/4 Inch Round Labels, Assorted Colors, Non-Printable, 760 Dot Stickers Total (5795)",4.6,3088.0,900,9.42,0,No Coupon,1,0,https://m.media-amazon.com/images/I/7186+SZlDgL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",6.803505257608338,2.343727036325221,8.035602692918582
"Lexar 1TB Professional Go Portable SSD w/Hub, Supports Apple 4K 60fps ProRes, Up to 1050MB/s, USB 3.2 Gen 2, Rugged, IP65, Ultracompact, Compatible w/iPhone 15/16, External SSD (LSL400S001T-RNSNU)",4.2,167.0,200,199.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/81Sj6t0-p6L._AC_UL320_.jpg,0,0.21,0,0,0,0,1,0,Storage & Memory Cards,5.303304908059076,5.30325515557766,5.123963979403259
"Rockford Fosgate M0-65B Marine Grade 6.5"" Coaxial Full Range Speakers - Black (Pair)",4.5,430.0,300,129.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/71GOGyhAhHL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Audio, Sound & Recording Gear",5.707110264748875,4.875120984409557,6.066108090103747
Marshall Willen II Bluetooth Portable Speaker - Black & Brass,4.7,371.0,300,129.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/81yiJWAa7fL._AC_UL320_.jpg,0,0.23,0,0,0,0,1,0,"Audio, Sound & Recording Gear",5.707110264748875,4.875120984409557,5.918893854273146
"Post-it Dispenser Pop-up Notes, 3x3 in, 24 Pads, Canary Yellow, Clean Removal, Recyclable",4.8,1132.0,500,25.92,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61Ypwl06BxL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",6.2166061010848646,3.292869504776528,7.032624261028007
"Brother TN433C, TN433M, TN433Y (TN-433C, TN-433M, TN-433Y) Cyan, Magenta and Yellow Color Toner Cartridge Set",4.6,77.0,100,372.56,0,No Coupon,1,0,https://m.media-amazon.com/images/I/51ar4AqqNRL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",4.61512051684126,5.923078634241517,4.356708826689592
"Lenovo D24-40 Monitor, 23.8"" FHD Display, Tilt Stand, HDMI and VGA Ports, 75Hz Refresh Rate, AMD FreeSync, 250 nits, Raven Black",4.3,17.0,200,159.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/61umvaFcFjL._AC_UL320_.jpg,0,0.44,0,0,0,0,1,0,TV & Video Displays,5.303304908059076,5.081342251254203,2.8903717578961645
"Canon PGI-270XL Genuine Pigment Black Ink Tank, Compatible with MG6820, MG6821, MG6822, MG5720, MG5721, MG5722, MG7720, TS5020, TS6020, TS8020, and TS9020 (Optional) Printers",4.7,2448.0,500,29.0,0,No Coupon,1,0,https://m.media-amazon.com/images/I/613A9CasILL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",6.2166061010848646,3.4011973816621555,7.803435056952168
"Apple Late 2018 Mac Mini with 3.0GHz Intel Core i5 (8GB RAM, 256GB SSD) Space Gray (Renewed)",4.4,172.0,200,168.0,0,No Coupon,0,0,https://m.media-amazon.com/images/I/511uMKZQLVL._AC_UL320_.jpg,0,0.05,0,0,0,0,1,0,Storage & Memory Cards,5.303304908059076,5.1298987149230735,5.153291594497779
"AMD Ryzen 5 7600 6-Core, 12-Thread Unlocked Desktop Processor",4.8,2564.0,300,202.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/61h39mKsSBL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,PC Components,5.707110264748875,5.318070973034873,7.84971375760487
GoPro Dual Battery Charger + 2 Enduro Batteries (HERO12 Black/HERO11 Black/HERO10 Black/HERO9 Black) - Official GoPro Accessory,4.8,3566.0,400,49.96,0,No Coupon,0,0,https://m.media-amazon.com/images/I/41zm-9MgzPL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Chargers, Adapters & Cables",5.993961427306569,3.931041011263908,8.17948018535889
"UGREEN Uno 100W USB C Charger, Nexode 4-Port GaN Charger Compact Fast USB C Power Adapter for MacBook Pro/Air, iPad Pro, iPhone 16 Pro, Galaxy S24 Ultra, Pixel 9, Steam Deck, ROG Ally",4.7,880.0,400,59.99,0,No Coupon,0,1,https://m.media-amazon.com/images/I/61QZKB8QIRL._AC_UL320_.jpg,0,0.05,0,0,0,0,1,0,"Chargers, Adapters & Cables",5.993961427306569,4.110709916308365,6.78105762593618
"Garmin vívofit® jr. 3 Kids Fitness Tracker, Black Cosmic, Up to 1 Year Battery Life, Swim-Friendly, Activity Unlocks Adventure",4.3,393.0,300,89.99,0,No Coupon,1,0,https://m.media-amazon.com/images/I/71fhx-bYT0L._AC_UL320_.jpg,0,0.0,1,0,0,0,0,0,Wearables,5.707110264748875,4.5107496103686,5.976350909297934
"8Bitdo Micro Bluetooth Gamepad Pocket-sized Mini Controller for Switch, Android, and Raspberry Pi, Supports Keyboard Mode (Green)",4.5,1538.0,600,24.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/61q+o8yn4DL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,Computer Peripherals,6.398594934535208,3.2577118486533987,7.338888133838879
"Brother LC3033 BK/C/M/Y Super High Yield Ink-4 Pack (Includes (1) LC3033BK, (1) LC3033C, (1) LC3033M, (1) LC3033Y)",4.7,914.0,300,120.99,0,No Coupon,0,0,https://m.media-amazon.com/images/I/61DFujoovZL._AC_UL320_.jpg,0,0.0,0,0,0,0,1,0,"Office Supplies, Ink & Toner",5.707110264748875,4.803939074160646,6.818924065275521
